id,monster_id1,monster_level1,monster_star1,post1,skill_level1,monster_id2,monster_level2,monster_star2,post2,skill_level2,monster_id3,monster_level3,monster_star3,post3,skill_level3,monster_id4,monster_level4,monster_star4,post4,skill_level4,ai,size1,size2,size3,size4
1039141,1015323,514,18,0,110|110|110|110|110,1015323,514,18,0,110|110|110|110|110,1015323,514,18,0,110|110|110|110|110,1015330,514,18,0,110|110|110|110|110,0,0,0,0,0
1039142,1015325,514,18,0,110|110|110|110|110,1015325,514,18,0,110|110|110|110|110,1015367,446,15,0,110|110|110|110|110,1015379,446,15,0,110|110|110|110|110,0,0,0,0,0
1039146,1015325,554,20,0,110|110|110|110|110,1015333,554,17,0,110|110|110|110|110,1015371,481,17,0,110|110|110|110|110,1015381,481,17,0,110|110|110|110|110,0,0,0,0,0
1039151,1015381,451,13,0,110|110|110|110|110,1015371,451,13,0,110|110|110|110|110,1015347,451,13,0,110|110|110|110|110,1015377,451,13,0,110|110|110|110|110,0,0,0,0,0
1039152,1015381,451,13,0,110|110|110|110|110,1015371,451,13,0,110|110|110|110|110,1015377,451,13,0,110|110|110|110|110,1015379,451,13,0,110|110|110|110|110,0,0,0,0,0
1039156,2139005,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,0,0,0,0
1039161,1015330,514,18,0,110|110|110|110|110,1015323,514,18,0,110|110|110|110|110,1015310,514,18,0,110|110|110|110|110,1015310,514,18,0,110|110|110|110|110,0,0,0,0,0
1039162,1015323,514,18,0,110|110|110|110|110,1015379,446,15,0,110|110|110|110|110,1015379,446,15,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,0,0,0,0,0
1039166,1015381,481,17,0,110|110|110|110|110,1015333,554,17,0,110|110|110|110|110,1015371,481,17,0,110|110|110|110|110,1015347,481,17,0,110|110|110|110|110,0,0,0,0,0
1039171,1015318,514,18,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,1015381,446,15,0,110|110|110|110|110,0,0,0,0,0
1039172,1015347,446,15,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,1015330,514,18,0,110|110|110|110|110,1015385,446,15,0,110|110|110|110|110,0,0,0,0,0
1039176,1015325,554,20,0,110|110|110|110|110,1015323,554,20,0,110|110|110|110|110,1015318,554,20,0,110|110|110|110|110,1015371,481,17,0,110|110|110|110|110,0,0,0,0,0
1039181,1015379,446,15,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,0,0,0,0,0
1039182,1015367,446,15,0,110|110|110|110|110,1015333,514,15,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,0,0,0,0,0
1039186,1015379,481,17,0,110|110|110|110|110,1015318,554,20,0,110|110|110|110|110,1015381,481,17,0,110|110|110|110|110,1015371,481,17,0,110|110|110|110|110,0,0,0,0,0
1039191,1015379,446,15,0,110|110|110|110|110,1015379,446,15,0,110|110|110|110|110,1015379,446,15,0,110|110|110|110|110,1015318,514,18,0,110|110|110|110|110,0,0,0,0,0
1039192,1015323,514,18,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,1015347,446,15,0,110|110|110|110|110,0,0,0,0,0
1039196,1015325,554,20,0,110|110|110|110|110,1015381,481,17,0,110|110|110|110|110,1015371,481,17,0,110|110|110|110|110,1015377,481,17,0,110|110|110|110|110,0,0,0,0,0
1039201,1015384,451,13,0,110|110|110|110|110,1015379,451,13,0,110|110|110|110|110,1015318,524,16,0,110|110|110|110|110,1015379,451,13,0,110|110|110|110|110,0,0,0,0,0
1039202,1015379,451,13,0,110|110|110|110|110,1015379,451,13,0,110|110|110|110|110,1015379,451,13,0,110|110|110|110|110,1015318,524,16,0,110|110|110|110|110,0,0,0,0,0
1039206,2139010,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,730,20,0,110|110|110|110|110,0,0,0,0,0
1040111,1015345,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015378,460,15,0,110|110|110|110|110,0,0,0,0,0
1040112,1015314,530,18,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015345,460,15,0,110|110|110|110|110,0,0,0,0,0
1040116,1015375,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,0,0,0,0,0
1040121,1015329,530,18,0,110|110|110|110|110,1015343,530,15,0,110|110|110|110|110,1015344,530,15,0,110|110|110|110|110,1015380,460,15,0,110|110|110|110|110,0,0,0,0,0
1040122,1015329,530,18,0,110|110|110|110|110,1015369,460,15,0,110|110|110|110|110,1015345,460,15,0,110|110|110|110|110,1015380,460,15,0,110|110|110|110|110,0,0,0,0,0
1040126,1015375,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,1015314,570,20,0,110|110|110|110|110,1015345,495,17,0,110|110|110|110|110,0,0,0,0,0
1040131,1015345,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015314,530,18,0,110|110|110|110|110,0,0,0,0,0
1040132,1015345,460,15,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,1015329,530,18,0,110|110|110|110|110,1015370,460,15,0,110|110|110|110|110,0,0,0,0,0
1040136,1015375,495,17,0,110|110|110|110|110,1015370,495,17,0,110|110|110|110|110,1015370,495,17,0,110|110|110|110|110,1015329,570,20,0,110|110|110|110|110,0,0,0,0,0
1040141,1015343,530,15,0,110|110|110|110|110,1015314,530,18,0,110|110|110|110|110,1015369,460,15,0,110|110|110|110|110,1015345,460,15,0,110|110|110|110|110,0,0,0,0,0
1040142,1015370,460,15,0,110|110|110|110|110,1015329,530,18,0,110|110|110|110|110,1015345,460,15,0,110|110|110|110|110,1015359,460,15,0,110|110|110|110|110,0,0,0,0,0
1040146,1015375,495,17,0,110|110|110|110|110,1015385,495,17,0,110|110|110|110|110,1015345,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,0,0,0,0,0
1040151,1015372,465,13,0,110|110|110|110|110,1015375,465,13,0,110|110|110|110|110,1015375,465,13,0,110|110|110|110|110,1015362,465,13,0,110|110|110|110|110,0,0,0,0,0
1040152,1015370,465,13,0,110|110|110|110|110,1015375,465,13,0,110|110|110|110|110,1015385,465,13,0,110|110|110|110|110,1015345,465,13,0,110|110|110|110|110,0,0,0,0,0
1040156,2140005,750,20,0,110|110|110|110|110,0,750,20,0,110|110|110|110|110,0,750,20,0,110|110|110|110|110,0,750,20,0,110|110|110|110|110,0,0,0,0,0
1040161,1015370,495,15,0,110|110|110|110|110,1015370,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,0,0,0,0,0
1040162,1015375,495,15,0,110|110|110|110|110,1015378,495,15,0,110|110|110|110|110,1015369,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,0,0,0,0,0
1040166,1015375,530,17,0,110|110|110|110|110,1015355,530,17,0,110|110|110|110|110,1015369,530,17,0,110|110|110|110|110,1015385,530,17,0,110|110|110|110|110,0,0,0,0,0
1040171,1015369,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,1015337,570,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,0,0,0,0,0
1040172,1015369,495,15,0,110|110|110|110|110,1015369,495,15,0,110|110|110|110|110,1015350,495,15,0,110|110|110|110|110,1015359,495,15,0,110|110|110|110|110,0,0,0,0,0
1040176,1015375,495,17,0,110|110|110|110|110,1015350,495,17,0,110|110|110|110|110,1015370,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,0,0,0,0,0
1040181,1015343,610,15,0,110|110|110|110|110,1015314,610,18,0,110|110|110|110|110,1015370,530,15,0,110|110|110|110|110,1015370,530,15,0,110|110|110|110|110,0,0,0,0,0
1040182,1015355,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,1015370,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,0,0,0,0,0
1040186,1015370,495,17,0,110|110|110|110|110,1015375,495,17,0,110|110|110|110|110,1015362,495,17,0,110|110|110|110|110,1015390,495,17,0,110|110|110|110|110,0,0,0,0,0
1040191,1015345,495,15,0,110|110|110|110|110,1015345,495,15,0,110|110|110|110|110,1015359,495,15,0,110|110|110|110|110,1015314,570,18,0,110|110|110|110|110,0,0,0,0,0
1040192,1015329,610,18,0,110|110|110|110|110,1015369,530,15,0,110|110|110|110|110,1015350,530,15,0,110|110|110|110|110,1015355,530,15,0,110|110|110|110|110,0,0,0,0,0
1040196,1015359,530,17,0,110|110|110|110|110,1015375,530,17,0,110|110|110|110|110,1015369,530,17,0,110|110|110|110|110,1015370,530,17,0,110|110|110|110|110,0,0,0,0,0
1040201,1015372,514,13,0,110|110|110|110|110,1015375,514,13,0,110|110|110|110|110,1015355,514,13,0,110|110|110|110|110,1015375,514,13,0,110|110|110|110|110,0,0,0,0,0
1040202,1015359,514,13,0,110|110|110|110|110,1015375,514,13,0,110|110|110|110|110,1015369,514,13,0,110|110|110|110|110,1015370,514,13,0,110|110|110|110|110,0,0,0,0,0
1040206,2140010,820,20,0,110|110|110|110|110,0,820,20,0,110|110|110|110|110,0,820,20,0,110|110|110|110|110,0,820,20,0,110|110|110|110|110,0,0,0,0,0
2016111,1007356,115,4,0,80|80|80|80|80,1007358,135,4,0,80|80|80|80|80,1007310,135,7,0,80|80|80|80|80,1007341,135,4,0,80|80|80|80|80,0,0,0,0,0
2016116,1008355,167,8,0,80|80|80|80|80,1008355,167,8,0,80|80|80|80|80,1008355,167,8,0,80|80|80|80|80,1008355,167,8,0,80|80|80|80|80,0,0,0,0,0
2016121,1007327,135,7,0,80|80|80|80|80,1007325,135,7,0,80|80|80|80|80,1007341,135,4,0,80|80|80|80|80,1007384,115,4,0,80|80|80|80|80,0,0,0,0,0
2016126,1008341,195,8,0,80|80|80|80|80,1008355,167,8,0,80|80|80|80|80,1008356,167,8,0,80|80|80|80|80,1008356,167,8,0,80|80|80|80|80,0,0,0,0,0
2016131,1007356,115,4,0,80|80|80|80|80,1007307,135,7,0,80|80|80|80|80,1007327,135,7,0,80|80|80|80|80,1007356,115,4,0,80|80|80|80|80,0,0,0,0,0
2016136,1008355,167,8,0,80|80|80|80|80,1008379,167,8,0,80|80|80|80|80,1008356,167,8,0,80|80|80|80|80,1008325,195,11,0,80|80|80|80|80,0,0,0,0,0
2016141,1007358,135,4,0,80|80|80|80|80,1007310,135,7,0,80|80|80|80|80,1007341,135,4,0,80|80|80|80|80,1007343,135,4,0,80|80|80|80|80,0,0,0,0,0
2016146,1008355,167,8,0,80|80|80|80|80,1008349,167,8,0,80|80|80|80|80,1008349,167,8,0,80|80|80|80|80,1008349,167,8,0,80|80|80|80|80,0,0,0,0,0
2016151,1008356,80,2,0,80|80|80|80|80,1008343,100,2,0,80|80|80|80|80,1008310,100,5,0,80|80|80|80|80,1008327,100,5,0,80|80|80|80|80,0,0,0,0,0
2016156,2216005,1,11,0,80|80|80|80|80,0,1,11,0,80|80|80|80|80,0,1,11,0,80|80|80|80|80,0,1,11,0,80|80|80|80|80,0,0,0,0,0
2017111,1007322,151,7,0,85|85|85|85|85,1007307,151,7,0,85|85|85|85|85,1007338,151,4,0,85|85|85|85|85,0,195,7,0,85|85|85|85|85,0,0,0,0,0
2017116,1008366,185,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,0,0,0,0,0
2017121,1007309,151,7,0,85|85|85|85|85,1007307,151,7,0,85|85|85|85|85,1007309,151,7,0,85|85|85|85|85,0,195,7,0,85|85|85|85|85,0,0,0,0,0
2017126,1008350,185,8,0,85|85|85|85|85,1008337,215,8,0,85|85|85|85|85,1008338,215,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,0,0,0,0,0
2017131,1007307,151,7,0,85|85|85|85|85,1007337,151,4,0,85|85|85|85|85,1007338,151,4,0,85|85|85|85|85,1007339,151,4,0,85|85|85|85|85,0,0,0,0,0
2017136,1008350,185,8,0,85|85|85|85|85,1008378,185,8,0,85|85|85|85|85,1008307,215,11,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,0,0,0,0,0
2017141,1007338,151,4,0,85|85|85|85|85,1007339,151,4,0,85|85|85|85|85,1007366,129,4,0,85|85|85|85|85,1007366,129,4,0,85|85|85|85|85,0,0,0,0,0
2017146,1008352,185,8,0,85|85|85|85|85,1008378,185,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,1008366,185,8,0,85|85|85|85|85,0,0,0,0,0
2017151,1008388,94,2,0,85|85|85|85|85,1008388,94,2,0,85|85|85|85|85,1008353,94,2,0,85|85|85|85|85,1008339,116,2,0,85|85|85|85|85,0,0,0,0,0
2017156,2217005,1,11,0,85|85|85|85|85,0,1,11,0,85|85|85|85|85,0,1,11,0,85|85|85|85|85,0,1,11,0,85|85|85|85|85,0,0,0,0,0
2018111,1007305,159,8,0,90|90|90|90|90,1007304,159,8,0,90|90|90|90|90,1007336,159,5,0,90|90|90|90|90,1007335,159,5,0,90|90|90|90|90,0,0,0,0,0
2018116,1008387,192,9,0,90|90|90|90|90,1008387,192,9,0,90|90|90|90|90,1008387,192,9,0,90|90|90|90|90,1008387,192,9,0,90|90|90|90|90,0,0,0,0,0
2018121,1007334,159,5,0,90|90|90|90|90,1007321,159,8,0,90|90|90|90|90,1007320,159,8,0,90|90|90|90|90,1007305,159,8,0,90|90|90|90|90,0,0,0,0,0
2018126,1008387,192,9,0,90|90|90|90|90,1008304,223,12,0,90|90|90|90|90,1008305,223,12,0,90|90|90|90|90,1008349,192,9,0,90|90|90|90|90,0,0,0,0,0
2018131,1007305,159,8,0,90|90|90|90|90,1007321,159,8,0,90|90|90|90|90,1007320,159,8,0,90|90|90|90|90,1007305,159,8,0,90|90|90|90|90,0,0,0,0,0
2018136,1008350,192,9,0,90|90|90|90|90,1008387,192,9,0,90|90|90|90|90,1008363,192,9,0,90|90|90|90|90,1008364,192,9,0,90|90|90|90|90,0,0,0,0,0
2018141,1007334,159,5,0,90|90|90|90|90,1007319,159,8,0,90|90|90|90|90,1007306,159,8,0,90|90|90|90|90,1007321,159,8,0,90|90|90|90|90,0,0,0,0,0
2018146,1008363,192,9,0,90|90|90|90|90,1008387,192,9,0,90|90|90|90|90,1008320,223,12,0,90|90|90|90|90,1008305,223,12,0,90|90|90|90|90,0,0,0,0,0
2018151,1008320,124,6,0,90|90|90|90|90,1008321,124,6,0,90|90|90|90|90,1008320,124,6,0,90|90|90|90|90,1008305,124,6,0,90|90|90|90|90,0,0,0,0,0
2018156,2218005,1,12,0,90|90|90|90|90,0,1,12,0,90|90|90|90|90,0,1,12,0,90|90|90|90|90,0,1,12,0,90|90|90|90|90,0,0,0,0,0
2019111,1007347,150,5,0,95|95|95|95|95,1007348,175,5,0,95|95|95|95|95,1007310,175,8,0,95|95|95|95|95,1007346,175,5,0,95|95|95|95|95,0,0,0,0,0
2019116,1008331,199,10,0,95|95|95|95|95,1008331,199,10,0,95|95|95|95|95,1008331,199,10,0,95|95|95|95|95,1008331,199,10,0,95|95|95|95|95,0,0,0,0,0
2019121,1007323,175,8,0,95|95|95|95|95,1007325,175,8,0,95|95|95|95|95,1007346,175,5,0,95|95|95|95|95,1007384,150,5,0,95|95|95|95|95,0,0,0,0,0
2019126,1008325,231,13,0,95|95|95|95|95,1008331,199,10,0,95|95|95|95|95,1008347,199,10,0,95|95|95|95|95,1008323,231,13,0,95|95|95|95|95,0,0,0,0,0
2019131,1007347,150,5,0,95|95|95|95|95,1007307,175,8,0,95|95|95|95|95,1007323,175,8,0,95|95|95|95|95,1007347,150,5,0,95|95|95|95|95,0,0,0,0,0
2019136,1008331,199,10,0,95|95|95|95|95,1008347,199,10,0,95|95|95|95|95,1008348,231,10,0,95|95|95|95|95,1008346,231,10,0,95|95|95|95|95,0,0,0,0,0
2019141,1007348,175,5,0,95|95|95|95|95,1007310,175,8,0,95|95|95|95|95,1007346,175,5,0,95|95|95|95|95,1007343,175,5,0,95|95|95|95|95,0,0,0,0,0
2019146,1008350,199,10,0,95|95|95|95|95,1008347,199,10,0,95|95|95|95|95,1008331,199,10,0,95|95|95|95|95,1008325,231,13,0,95|95|95|95|95,0,0,0,0,0
2019151,1008347,115,3,0,95|95|95|95|95,1008343,140,3,0,95|95|95|95|95,1008310,140,6,0,95|95|95|95|95,1008323,140,6,0,95|95|95|95|95,0,0,0,0,0
2019156,2219005,1,13,0,95|95|95|95|95,0,1,13,0,95|95|95|95|95,0,1,13,0,95|95|95|95|95,0,1,13,0,95|95|95|95|95,0,0,0,0,0
2020111,1007328,199,8,0,100|100|100|100|100,1007307,199,8,0,100|100|100|100|100,1007343,199,5,0,100|100|100|100|100,0,255,8,0,100|100|100|100|100,0,0,0,0,0
2020116,1008370,220,10,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,0,0,0,0,0
2020121,1007344,199,5,0,100|100|100|100|100,1007343,199,5,0,100|100|100|100|100,1007344,199,5,0,100|100|100|100|100,1007330,199,8,0,100|100|100|100|100,0,0,0,0,0
2020126,1008359,220,10,0,100|100|100|100|100,1008343,255,10,0,100|100|100|100|100,1008360,255,10,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,0,0,0,0,0
2020131,1007307,199,8,0,100|100|100|100|100,1007329,199,8,0,100|100|100|100|100,1007343,199,5,0,100|100|100|100|100,1007314,199,8,0,100|100|100|100|100,0,0,0,0,0
2020136,1008360,255,10,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,1008328,255,13,0,100|100|100|100|100,1008344,255,10,0,100|100|100|100|100,0,0,0,0,0
2020141,1007343,199,5,0,100|100|100|100|100,1007314,199,8,0,100|100|100|100|100,1007370,171,5,0,100|100|100|100|100,1007370,171,5,0,100|100|100|100|100,0,0,0,0,0
2020146,1008323,255,13,0,100|100|100|100|100,1008359,220,10,0,100|100|100|100|100,1008314,255,13,0,100|100|100|100|100,1008370,220,10,0,100|100|100|100|100,0,0,0,0,0
2020151,1008345,136,3,0,100|100|100|100|100,1008345,136,3,0,100|100|100|100|100,1008359,136,3,0,100|100|100|100|100,1008314,164,6,0,100|100|100|100|100,0,0,0,0,0
2020156,2220005,1,13,0,100|100|100|100|100,0,1,13,0,100|100|100|100|100,0,1,13,0,100|100|100|100|100,0,1,13,0,100|100|100|100|100,0,0,0,0,0
2021111,1007325,215,9,0,100|100|100|100|100,1007341,215,6,0,100|100|100|100|100,1007384,185,6,0,100|100|100|100|100,1007311,215,9,0,100|100|100|100|100,0,0,0,0,0
2021116,1010384,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,0,0,0,0,0
2021121,1007379,185,6,0,100|100|100|100|100,1007356,185,6,0,100|100|100|100|100,1007384,185,6,0,100|100|100|100|100,1007335,215,6,0,100|100|100|100|100,0,0,0,0,0
2021126,1010356,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010325,267,14,0,100|100|100|100|100,1010341,267,11,0,100|100|100|100|100,0,0,0,0,0
2021131,1007327,215,9,0,100|100|100|100|100,1007307,215,9,0,100|100|100|100|100,1007327,215,9,0,100|100|100|100|100,1007327,215,9,0,100|100|100|100|100,0,0,0,0,0
2021136,1010341,267,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010367,230,11,0,100|100|100|100|100,1010379,230,11,0,100|100|100|100|100,0,0,0,0,0
2021141,1007327,215,9,0,100|100|100|100|100,1007335,215,6,0,100|100|100|100|100,1007311,215,9,0,100|100|100|100|100,1007379,185,6,0,100|100|100|100|100,0,0,0,0,0
2021146,1010384,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010384,230,11,0,100|100|100|100|100,1010390,230,11,0,100|100|100|100|100,0,0,0,0,0
2021151,1008356,150,4,0,100|100|100|100|100,1008384,150,4,0,100|100|100|100|100,1008335,180,4,0,100|100|100|100|100,1008327,180,7,0,100|100|100|100|100,0,0,0,0,0
2021156,2221005,1,14,0,100|100|100|100|100,0,1,14,0,100|100|100|100|100,0,1,14,0,100|100|100|100|100,0,1,14,0,100|100|100|100|100,0,0,0,0,0
2022111,1007338,231,6,0,105|105|105|105|105,1007353,199,6,0,105|105|105|105|105,1007339,231,6,0,105|105|105|105|105,1007338,231,6,0,105|105|105|105|105,0,0,0,0,0
2022116,1010365,241,11,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,0,0,0,0,0
2022121,1007339,231,6,0,105|105|105|105|105,1007366,199,6,0,105|105|105|105|105,1007366,199,6,0,105|105|105|105|105,1007388,199,6,0,105|105|105|105|105,0,0,0,0,0
2022126,1010307,279,14,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,1010339,279,11,0,105|105|105|105|105,1010338,279,11,0,105|105|105|105|105,0,0,0,0,0
2022131,1007388,199,6,0,105|105|105|105|105,1007353,199,6,0,105|105|105|105|105,1007339,231,6,0,105|105|105|105|105,1007309,231,9,0,105|105|105|105|105,0,0,0,0,0
2022136,1010322,279,14,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,1010323,279,14,0,105|105|105|105|105,1010322,279,14,0,105|105|105|105|105,0,0,0,0,0
2022141,1007388,199,6,0,105|105|105|105|105,1007388,199,6,0,105|105|105|105|105,1007353,199,6,0,105|105|105|105|105,1007387,199,6,0,105|105|105|105|105,0,0,0,0,0
2022146,1010309,279,14,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,1010309,279,14,0,105|105|105|105|105,1010365,241,11,0,105|105|105|105|105,0,0,0,0,0
2022151,1008353,164,4,0,105|105|105|105|105,1008339,196,4,0,105|105|105|105|105,1008322,196,7,0,105|105|105|105|105,1008339,196,4,0,105|105|105|105|105,0,0,0,0,0
2022156,2222005,1,14,0,105|105|105|105|105,0,1,14,0,105|105|105|105|105,0,1,14,0,105|105|105|105|105,0,1,14,0,105|105|105|105|105,0,0,0,0,0
2023111,1007305,239,10,0,105|105|105|105|105,1007362,206,7,0,105|105|105|105|105,1007350,206,7,0,105|105|105|105|105,1007349,206,7,0,105|105|105|105|105,0,0,0,0,0
2023116,1010382,255,12,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,0,0,0,0,0
2023121,1007377,206,7,0,105|105|105|105|105,1007320,239,10,0,105|105|105|105|105,1007321,239,10,0,105|105|105|105|105,1007320,239,10,0,105|105|105|105|105,0,0,0,0,0
2023126,1010352,255,12,0,105|105|105|105|105,1010321,295,15,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,1010323,295,15,0,105|105|105|105|105,0,0,0,0,0
2023131,1007305,239,10,0,105|105|105|105|105,1007335,239,7,0,105|105|105|105|105,1007362,206,7,0,105|105|105|105|105,1007304,239,10,0,105|105|105|105|105,0,0,0,0,0
2023136,1010323,295,15,0,105|105|105|105|105,1010320,295,15,0,105|105|105|105|105,1010321,295,15,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,0,0,0,0,0
2023141,1007336,239,7,0,105|105|105|105|105,1007335,239,7,0,105|105|105|105|105,1007334,239,7,0,105|105|105|105|105,1007305,239,10,0,105|105|105|105|105,0,0,0,0,0
2023146,1010381,255,12,0,105|105|105|105|105,1010382,255,12,0,105|105|105|105|105,1010331,255,12,0,105|105|105|105|105,1010384,255,12,0,105|105|105|105|105,0,0,0,0,0
2023151,1008321,204,8,0,105|105|105|105|105,1008320,204,8,0,105|105|105|105|105,1008362,171,5,0,105|105|105|105|105,1008350,171,5,0,105|105|105|105|105,0,0,0,0,0
2023156,2223005,1,15,0,105|105|105|105|105,0,1,15,0,105|105|105|105|105,0,1,15,0,105|105|105|105|105,0,1,15,0,105|105|105|105|105,0,0,0,0,0
2024111,1007325,255,10,0,110|110|110|110|110,1007346,255,7,0,110|110|110|110|110,1007384,220,7,0,110|110|110|110|110,1007318,255,10,0,110|110|110|110|110,0,0,0,0,0
2024116,1010362,276,12,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,0,0,0,0,0
2024121,1007379,220,7,0,110|110|110|110|110,1007347,220,7,0,110|110|110|110|110,1007384,220,7,0,110|110|110|110|110,1007335,255,7,0,110|110|110|110|110,0,0,0,0,0
2024126,1010347,276,12,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,1010332,319,12,0,110|110|110|110|110,1010332,319,12,0,110|110|110|110|110,0,0,0,0,0
2024131,1007323,255,10,0,110|110|110|110|110,1007307,255,10,0,110|110|110|110|110,1007323,255,10,0,110|110|110|110|110,1007323,255,10,0,110|110|110|110|110,0,0,0,0,0
2024136,1010362,276,12,0,110|110|110|110|110,1010347,276,12,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,1010347,276,12,0,110|110|110|110|110,0,0,0,0,0
2024141,1007323,255,10,0,110|110|110|110|110,1007335,255,7,0,110|110|110|110|110,1007318,255,10,0,110|110|110|110|110,1007379,220,7,0,110|110|110|110|110,0,0,0,0,0
2024146,1010323,319,15,0,110|110|110|110|110,1010318,319,15,0,110|110|110|110|110,1010325,319,15,0,110|110|110|110|110,1010362,276,12,0,110|110|110|110|110,0,0,0,0,0
2024151,1008347,185,5,0,110|110|110|110|110,1008384,185,5,0,110|110|110|110|110,1008335,220,5,0,110|110|110|110|110,1008323,220,8,0,110|110|110|110|110,0,0,0,0,0
2024156,2224005,1,15,0,110|110|110|110|110,0,1,15,0,110|110|110|110|110,0,1,15,0,110|110|110|110|110,0,1,15,0,110|110|110|110|110,0,0,0,0,0
2025111,1007343,255,7,0,110|110|110|110|110,1007359,220,7,0,110|110|110|110|110,1007314,255,10,0,110|110|110|110|110,1007343,255,7,0,110|110|110|110|110,0,0,0,0,0
2025116,1010385,290,12,0,110|110|110|110|110,1010385,290,12,0,110|110|110|110|110,1010385,290,12,0,110|110|110|110|110,1010385,290,12,0,110|110|110|110|110,0,0,0,0,0
2025121,1007314,255,10,0,110|110|110|110|110,1007370,220,7,0,110|110|110|110|110,1007330,255,10,0,110|110|110|110|110,1007345,220,7,0,110|110|110|110|110,0,0,0,0,0
2025126,1010345,290,12,0,110|110|110|110|110,1010385,290,12,0,110|110|110|110|110,1010344,335,12,0,110|110|110|110|110,1010344,335,12,0,110|110|110|110|110,0,0,0,0,0
2025131,1007330,255,10,0,110|110|110|110|110,1007359,220,7,0,110|110|110|110|110,1007314,255,10,0,110|110|110|110|110,1007344,255,7,0,110|110|110|110|110,0,0,0,0,0
2025136,1010359,290,12,0,110|110|110|110|110,1010385,290,12,0,110|110|110|110|110,1010345,290,12,0,110|110|110|110|110,1010314,335,15,0,110|110|110|110|110,0,0,0,0,0
2025141,1007329,255,10,0,110|110|110|110|110,1007345,220,7,0,110|110|110|110|110,1007359,220,7,0,110|110|110|110|110,1007380,220,7,0,110|110|110|110|110,0,0,0,0,0
