dropID,掉落包名,packID,randomtype,type,注释,itemID,amount,dropProb,,,
996,精英副本,25075,2,2,精英副本——专属装备碎片,2,0,0,,元宝,独立随机
997,精英副本,26001,2,14,蓝水晶,711003,1,10000,,道具,独立随机
1005,精英副本,26002,2,14,紫水晶,711004,1,10000,,道具,独立随机
1013,精英副本,26003,2,14,黄水晶,711005,1,10000,,道具,独立随机
1021,精英副本,26004,2,14,血晶石,711006,1,10000,,道具,独立随机
1029,精英副本,26005,2,14,魔晶石,711007,1,10000,,道具,独立随机
1052,精英副本,26201,2,0,蓝宝石,26001,1,2700,,掉落包,独立随机
1053,精英副本,26202,2,0,蓝宝石,26001,1,2700,,掉落包,独立随机
1054,精英副本,26202,2,0,紫宝石,26002,1,1350,,掉落包,独立随机
1055,精英副本,26203,2,0,蓝宝石,26001,1,2700,,掉落包,独立随机
1056,精英副本,26203,2,0,紫宝石,26002,1,1350,,掉落包,独立随机
1057,精英副本,26203,2,0,黄宝石,26003,1,650,,掉落包,独立随机
1058,精英副本,26204,2,0,蓝宝石,26001,1,2700,,掉落包,独立随机
1059,精英副本,26204,2,0,紫宝石,26002,1,1350,,掉落包,独立随机
1060,精英副本,26204,2,0,黄宝石,26003,1,650,,掉落包,独立随机
1061,精英副本,26204,2,0,红宝石,26004,1,300,,掉落包,独立随机
1062,精英副本,26201,2,0,基础掉落,23002,1,10000,,掉落包,独立随机
1063,精英副本,26202,2,0,基础掉落,23002,1,10000,,掉落包,独立随机
1064,精英副本,26203,2,0,基础掉落,23002,1,10000,,掉落包,独立随机
1065,精英副本,26204,2,0,基础掉落,23002,1,10000,,掉落包,独立随机
1062,精英副本,27002,2,14,福爷,800002,1,10000,,道具,独立随机
1063,精英副本,27003,2,14,小菊儿,800003,1,10000,,道具,独立随机
1064,精英副本,27004,2,14,夏伯,800004,1,10000,,道具,独立随机
1065,精英副本,27005,2,14,梅丽莎,800005,1,10000,,道具,独立随机
1066,精英副本,27006,2,14,山男,800006,1,10000,,道具,独立随机
1067,精英副本,27007,2,14,紫罗兰,800007,1,10000,,道具,独立随机
1068,精英副本,27008,2,14,吉宪,800008,1,10000,,道具,独立随机
1069,精英副本,27009,2,14,菊老大,800009,1,10000,,道具,独立随机
1070,精英副本,27010,2,14,葛吉花,800010,1,10000,,道具,独立随机
1071,精英副本,27011,2,14,坂木,800011,1,10000,,道具,独立随机
1072,精英副本,27012,2,14,南,800012,1,10000,,道具,独立随机
1073,精英副本,27013,2,14,得抚,800013,1,10000,,道具,独立随机
1074,精英副本,27014,2,14,玛绣,800014,1,10000,,道具,独立随机
1075,精英副本,27015,2,14,莉佳,800015,1,10000,,道具,独立随机
1076,无尽迷宫,30000,2,8,无尽迷宫基础奖励,8,10000,0,,钱币,独立随机
1077,无尽迷宫,30000,2,1,无尽迷宫基础奖励,1,5,10000,,角色经验,独立随机
1078,无尽迷宫,30001,2,25,资源事件：精灵球,25,1,10000,,精灵球,独立随机
1079,无尽迷宫,30002,2,25,资源事件：精灵球,25,2,10000,,精灵球,独立随机
1080,无尽迷宫,30003,2,2,资源事件：钻石,2,15,10000,,元宝,独立随机
1081,无尽迷宫,30004,2,2,资源事件：钻石,2,30,10000,,元宝,独立随机
1082,无尽迷宫,30005,2,13,资源事件：扫荡券,13,5,10000,,扫荡券,独立随机
1083,无尽迷宫,30006,2,13,资源事件：扫荡券,13,10,10000,,扫荡券,独立随机
1084,无尽迷宫,30007,2,0,资源事件：随机C-S精灵,10005,1,10000,,掉落包,独立随机
1085,无尽迷宫,30008,1,14,宝箱：C级扭蛋机,190001,1,0,,道具,圆桌随机
1086,无尽迷宫,30008,1,14,宝箱：C级扭蛋机,190001,3,10000,,道具,圆桌随机
1087,无尽迷宫,30009,1,14,宝箱：B级扭蛋机,190002,1,0,,道具,圆桌随机
1088,无尽迷宫,30009,1,14,宝箱：B级扭蛋机,190002,2,10000,,道具,圆桌随机
1089,无尽迷宫,30010,1,14,宝箱：A级扭蛋机,190003,1,10000,,道具,圆桌随机
1090,无尽迷宫,30010,1,14,宝箱：A级专属工具箱,190008,1,0,,道具,圆桌随机
1091,无尽迷宫,30012,2,8,宝箱：金币,8,30000,10000,,钱币,独立随机
1092,无尽迷宫,30013,2,8,宝箱：金币,8,50000,10000,,钱币,独立随机
1093,无尽迷宫,30014,2,8,宝箱：金币,8,70000,10000,,钱币,独立随机
1094,无尽迷宫,30015,2,8,宝箱：金币,8,100000,10000,,钱币,独立随机
1095,无尽迷宫,30016,2,8,宝箱：金币,8,150000,10000,,钱币,独立随机
1096,无尽迷宫,30017,2,8,宝箱：金币,8,200000,10000,,钱币,独立随机
1097,无尽迷宫,30018,2,1,BOSS：白,1,20,10000,,角色经验,独立随机
1098,无尽迷宫,30019,2,1,BOSS：绿,1,40,10000,,角色经验,独立随机
1099,无尽迷宫,30020,2,1,BOSS：蓝,1,60,10000,,角色经验,独立随机
1100,无尽迷宫,30021,2,1,BOSS：紫,1,80,10000,,角色经验,独立随机
1101,无尽迷宫,30022,2,1,BOSS：金,1,100,10000,,角色经验,独立随机
1102,无尽迷宫,30023,2,1,BOSS：红,1,120,10000,,角色经验,独立随机
1103,任务系统,80013,2,1,日常任务奖励,1,60,10000,,角色经验,独立随机
1104,任务系统,80013,2,5,日常任务奖励,5,60,10000,,GP,独立随机
1105,任务系统,80014,2,1,日常任务奖励,1,80,10000,,角色经验,独立随机
1106,任务系统,80014,2,5,日常任务奖励,5,80,10000,,GP,独立随机
1107,任务系统,80015,2,1,日常任务奖励,1,100,10000,,角色经验,独立随机
1108,任务系统,80015,2,5,日常任务奖励,5,100,10000,,GP,独立随机
1109,任务系统,80016,2,1,日常任务奖励,1,60,10000,,角色经验,独立随机
1110,任务系统,80016,2,25,日常任务奖励,25,2,10000,,精灵球,独立随机
1111,任务系统,80017,2,1,日常任务奖励,1,80,10000,,角色经验,独立随机
1112,任务系统,80017,2,25,日常任务奖励,25,2,10000,,精灵球,独立随机
1113,任务系统,80018,2,1,日常任务奖励,1,100,10000,,角色经验,独立随机
1114,任务系统,80018,2,25,日常任务奖励,25,2,10000,,精灵球,独立随机
1115,任务系统,80019,2,1,日常任务奖励,1,120,10000,,角色经验,独立随机
1116,任务系统,80019,2,25,日常任务奖励,25,2,10000,,精灵球,独立随机
1117,任务系统,80020,2,1,日常任务奖励,1,120,10000,,角色经验,独立随机
1118,任务系统,80020,2,5,日常任务奖励,5,120,10000,,GP,独立随机
1119,任务系统,80021,2,1,日常任务奖励,1,120,10000,,角色经验,独立随机
1120,任务系统,80021,2,11,日常任务奖励,11,120,10000,,体力,独立随机
1121,任务系统,80023,2,11,日常任务奖励,11,60,10000,,体力,独立随机
1122,任务系统,80024,2,11,日常任务奖励,11,120,10000,,体力,独立随机
1123,任务系统,80025,2,23,成就奖励,23,1,10000,,成就点,独立随机
1124,任务系统,80026,2,23,成就奖励,23,2,10000,,成就点,独立随机
1125,任务系统,80027,2,23,成就奖励,23,3,10000,,成就点,独立随机
1126,任务系统,80028,2,23,成就奖励,23,4,10000,,成就点,独立随机
1127,任务系统,80029,2,23,成就奖励,23,5,10000,,成就点,独立随机
1128,任务系统,80030,2,23,成就奖励,23,6,10000,,成就点,独立随机
1129,任务系统,80031,2,23,成就奖励,23,7,10000,,成就点,独立随机
1130,任务系统,80032,2,23,成就奖励,23,8,10000,,成就点,独立随机
1131,任务系统,80033,2,23,成就奖励,23,9,10000,,成就点,独立随机
1132,任务系统,80034,2,23,成就奖励,23,10,10000,,成就点,独立随机
1133,任务系统,80025,2,2,成就奖励,2,10,10000,,元宝,独立随机
1134,任务系统,80026,2,2,成就奖励,2,20,10000,,元宝,独立随机
1135,任务系统,80027,2,2,成就奖励,2,30,10000,,元宝,独立随机
1136,任务系统,80028,2,2,成就奖励,2,40,10000,,元宝,独立随机
1137,任务系统,80029,2,2,成就奖励,2,60,10000,,元宝,独立随机
1138,任务系统,80030,2,2,成就奖励,2,80,10000,,元宝,独立随机
1139,任务系统,80031,2,2,成就奖励,2,100,10000,,元宝,独立随机
1140,任务系统,80032,2,2,成就奖励,2,120,10000,,元宝,独立随机
1141,任务系统,80033,2,2,成就奖励,2,160,10000,,元宝,独立随机
1142,任务系统,80034,2,2,成就奖励,2,200,10000,,元宝,独立随机
1143,任务系统,80035,2,23,成就奖励,23,1,10000,,成就点,独立随机
1144,任务系统,80036,2,23,成就奖励,23,2,10000,,成就点,独立随机
1145,任务系统,80037,2,23,成就奖励,23,3,10000,,成就点,独立随机
1146,任务系统,80038,2,23,成就奖励,23,4,10000,,成就点,独立随机
1147,任务系统,80039,2,23,成就奖励,23,5,10000,,成就点,独立随机
1148,任务系统,80040,2,23,成就奖励,23,6,10000,,成就点,独立随机
1149,任务系统,80041,2,23,成就奖励,23,7,10000,,成就点,独立随机
1150,任务系统,80042,2,23,成就奖励,23,8,10000,,成就点,独立随机
1151,任务系统,80043,2,23,成就奖励,23,9,10000,,成就点,独立随机
1152,任务系统,80044,2,23,成就奖励,23,10,10000,,成就点,独立随机
1153,任务系统,80035,2,5,成就奖励,5,20,10000,,GP,独立随机
1154,任务系统,80036,2,5,成就奖励,5,40,10000,,GP,独立随机
1155,任务系统,80037,2,5,成就奖励,5,60,10000,,GP,独立随机
1156,任务系统,80038,2,5,成就奖励,5,80,10000,,GP,独立随机
1157,任务系统,80039,2,5,成就奖励,5,120,10000,,GP,独立随机
1158,任务系统,80040,2,5,成就奖励,5,160,10000,,GP,独立随机
1159,任务系统,80041,2,5,成就奖励,5,200,10000,,GP,独立随机
1160,任务系统,80042,2,5,成就奖励,5,240,10000,,GP,独立随机
1161,任务系统,80043,2,5,成就奖励,5,320,10000,,GP,独立随机
1162,任务系统,80044,2,5,成就奖励,5,400,10000,,GP,独立随机
1163,任务系统,80045,2,23,成就奖励,23,1,10000,,成就点,独立随机
1164,任务系统,80046,2,23,成就奖励,23,2,10000,,成就点,独立随机
1165,任务系统,80047,2,23,成就奖励,23,3,10000,,成就点,独立随机
1166,任务系统,80048,2,23,成就奖励,23,4,10000,,成就点,独立随机
1167,任务系统,80049,2,23,成就奖励,23,5,10000,,成就点,独立随机
1168,任务系统,80050,2,23,成就奖励,23,6,10000,,成就点,独立随机
1169,任务系统,80051,2,23,成就奖励,23,7,10000,,成就点,独立随机
1170,任务系统,80052,2,23,成就奖励,23,8,10000,,成就点,独立随机
1171,任务系统,80053,2,23,成就奖励,23,9,10000,,成就点,独立随机
1172,任务系统,80054,2,23,成就奖励,23,10,10000,,成就点,独立随机
1173,任务系统,80045,2,8,成就奖励,8,10000,10000,,钱币,独立随机
1174,任务系统,80046,2,8,成就奖励,8,20000,10000,,钱币,独立随机
1175,任务系统,80047,2,8,成就奖励,8,30000,10000,,钱币,独立随机
1176,任务系统,80048,2,8,成就奖励,8,40000,10000,,钱币,独立随机
1177,任务系统,80049,2,8,成就奖励,8,60000,10000,,钱币,独立随机
1178,任务系统,80050,2,8,成就奖励,8,80000,10000,,钱币,独立随机
1179,任务系统,80051,2,8,成就奖励,8,100000,10000,,钱币,独立随机
1180,任务系统,80052,2,8,成就奖励,8,120000,10000,,钱币,独立随机
1181,任务系统,80053,2,8,成就奖励,8,160000,10000,,钱币,独立随机
1182,任务系统,80054,2,8,成就奖励,8,200000,10000,,钱币,独立随机
1183,任务系统,80055,2,23,成就奖励,23,1,10000,,成就点,独立随机
1184,任务系统,80056,2,23,成就奖励,23,2,10000,,成就点,独立随机
1185,任务系统,80057,2,23,成就奖励,23,3,10000,,成就点,独立随机
1186,任务系统,80058,2,23,成就奖励,23,4,10000,,成就点,独立随机
1187,任务系统,80059,2,23,成就奖励,23,5,10000,,成就点,独立随机
1188,任务系统,80060,2,23,成就奖励,23,6,10000,,成就点,独立随机
1189,任务系统,80061,2,23,成就奖励,23,7,10000,,成就点,独立随机
1190,任务系统,80062,2,23,成就奖励,23,8,10000,,成就点,独立随机
1191,任务系统,80063,2,23,成就奖励,23,9,10000,,成就点,独立随机
1192,任务系统,80064,2,23,成就奖励,23,10,10000,,成就点,独立随机
1193,任务系统,80055,2,16,成就奖励,16,1000,10000,,精魂,独立随机
1194,任务系统,80056,2,16,成就奖励,16,2000,10000,,精魂,独立随机
1195,任务系统,80057,2,16,成就奖励,16,3000,10000,,精魂,独立随机
1196,任务系统,80058,2,16,成就奖励,16,4000,10000,,精魂,独立随机
1197,任务系统,80059,2,16,成就奖励,16,6000,10000,,精魂,独立随机
1198,任务系统,80060,2,16,成就奖励,16,8000,10000,,精魂,独立随机
1199,任务系统,80061,2,16,成就奖励,16,10000,10000,,精魂,独立随机
1200,任务系统,80062,2,16,成就奖励,16,12000,10000,,精魂,独立随机
1201,任务系统,80063,2,16,成就奖励,16,16000,10000,,精魂,独立随机
1202,任务系统,80064,2,16,成就奖励,16,20000,10000,,精魂,独立随机
1203,任务系统,84001,2,2,新手任务,2,888,10000,,元宝,独立随机
1204,任务系统,84002,2,3,新手任务,1000347,1,10000,,石像,独立随机
1205,任务系统,84003,2,16,新手任务,16,50000,10000,,精魂,独立随机
1206,任务系统,84004,2,24,新手任务,24,50,10000,,技能点,独立随机
1207,任务系统,85003,2,15,公会任务,15,200,10000,,公会声望,独立随机
1208,任务系统,85003,2,20,公会任务,20,200,10000,,公会贡献,独立随机
1209,任务系统,85004,2,15,公会任务,15,250,10000,,公会声望,独立随机
1210,任务系统,85004,2,20,公会任务,20,250,10000,,公会贡献,独立随机
1211,任务系统,85005,2,15,公会任务,15,300,10000,,公会声望,独立随机
1212,任务系统,85005,2,20,公会任务,20,300,10000,,公会贡献,独立随机
1213,冲级礼包,80201,2,14,0,190012,2,10000,,道具,独立随机
1214,冲级礼包,80201,2,8,0,8,50000,10000,,钱币,独立随机
1215,冲级礼包,80202,2,14,0,190017,2,10000,,道具,独立随机
1216,冲级礼包,80202,2,16,0,16,20000,10000,,精魂,独立随机
1217,冲级礼包,80203,2,14,0,120002,2,10000,,道具,独立随机
1218,冲级礼包,80203,2,8,0,8,100000,10000,,钱币,独立随机
1219,冲级礼包,80204,2,14,0,190013,2,10000,,道具,独立随机
1220,冲级礼包,80204,2,16,0,16,40000,10000,,精魂,独立随机
1221,冲级礼包,80205,2,14,0,190018,2,10000,,道具,独立随机
1222,冲级礼包,80205,2,8,0,8,150000,10000,,钱币,独立随机
1223,冲级礼包,80206,2,14,0,190014,2,10000,,道具,独立随机
1224,冲级礼包,80206,2,16,0,16,60000,10000,,精魂,独立随机
1225,冲级礼包,80207,2,14,0,190015,2,10000,,道具,独立随机
1226,冲级礼包,80207,2,8,0,8,200000,10000,,钱币,独立随机
1227,冲级礼包,80208,2,14,0,190015,2,10000,,道具,独立随机
1228,冲级礼包,80208,2,16,0,16,80000,10000,,精魂,独立随机
1229,冲级礼包,80209,2,14,0,190019,2,10000,,道具,独立随机
1230,冲级礼包,80209,2,8,0,8,250000,10000,,钱币,独立随机
1231,冲级礼包,80210,2,14,0,190016,2,10000,,道具,独立随机
1232,冲级礼包,80210,2,16,0,16,100000,10000,,精魂,独立随机
1233,冲级礼包,80211,2,14,0,190020,2,10000,,道具,独立随机
1234,冲级礼包,80211,2,8,0,8,300000,10000,,钱币,独立随机
1235,冲级礼包,80212,2,14,0,190020,2,10000,,道具,独立随机
1236,冲级礼包,80212,2,16,0,16,150000,10000,,精魂,独立随机
1237,冲级礼包,80213,2,3,0,1000375,1,10000,,石像,独立随机
1238,冲级礼包,80213,2,8,0,8,400000,10000,,钱币,独立随机
1239,引导掉落,80400,2,8,所有关卡首次掉落,8,2500,10000,,钱币,独立随机
1240,引导掉落,80400,2,16,所有关卡首次掉落,16,400,10000,,精魂,独立随机
1241,引导掉落,80411,2,8,1-1掉落,8,1200,10000,,钱币,独立随机
1242,引导掉落,80411,2,16,1-1掉落,16,400,10000,,精魂,独立随机
1243,引导掉落,80412,2,8,1-2掉落,8,1500,10000,,钱币,独立随机
1244,引导掉落,80412,2,16,1-2掉落,16,400,10000,,精魂,独立随机
1245,引导掉落,80413,2,8,1-3掉落,8,1800,10000,,钱币,独立随机
1246,引导掉落,80413,2,16,1-3掉落,16,400,10000,,精魂,独立随机
1247,引导掉落,80413,2,3,1-3掉落,1000356,1,10000,,石像,独立随机
1248,引导掉落,80414,2,8,1-4掉落,8,2100,10000,,钱币,独立随机
1249,引导掉落,80414,2,16,1-4掉落,16,400,10000,,精魂,独立随机
1250,引导掉落,80415,2,8,1-5掉落,8,2100,10000,,钱币,独立随机
1251,引导掉落,80415,2,16,1-5掉落,16,400,10000,,精魂,独立随机
1252,引导掉落,80415,2,14,1-5掉落,740003,1,0,,道具,独立随机
1253,引导掉落,80415,2,14,1-5掉落,790003,1,10000,,道具,独立随机
1254,引导掉落,80416,2,8,1-6掉落,8,2100,10000,,钱币,独立随机
1255,引导掉落,80416,2,16,1-6掉落,16,400,10000,,精魂,独立随机
1256,引导掉落,80416,2,2,1-6掉落,2,252,10000,,元宝,独立随机
1257,首次掉落,80421,2,14,2-1掉落,790003,1,10000,,道具,独立随机
1258,首次掉落,80424,2,14,2-4掉落,790003,1,10000,,道具,独立随机
1259,首次掉落,80427,2,14,2-7掉落,760003,1,10000,,道具,独立随机
1260,首次掉落,80435,2,14,3-5掉落,710001,1,10000,,道具,独立随机
1261,首次掉落,80417,2,14,1-7掉落,790003,1,10000,,道具,独立随机
1262,首次掉落,80418,2,8,1-8掉落,8,10000,10000,,钱币,独立随机
1263,首次掉落,80419,2,14,1-9掉落,770003,1,10000,,道具,独立随机
1264,首次掉落,80420,2,14,1-10掉落,790003,1,10000,,道具,独立随机
1265,首次掉落,80422,2,14,2-2掉落,710001,1,10000,,道具,独立随机
1266,首次掉落,80423,2,14,2-3掉落,790003,1,10000,,道具,独立随机
1267,首次掉落,80425,2,14,2-5掉落,760003,1,10000,,道具,独立随机
1268,首次掉落,80426,2,14,2-6掉落,760003,1,10000,,道具,独立随机
1269,首次掉落,80428,2,14,2-8掉落,790003,1,10000,,道具,独立随机
1270,首次掉落,80429,2,14,2-9掉落,760003,1,10000,,道具,独立随机
1271,首次掉落,80430,2,28,2-10掉落,28,5,10000,,刷新令,独立随机
1272,首次掉落,80431,2,14,3-1掉落,750003,1,10000,,道具,独立随机
1273,首次掉落,80432,2,14,3-2掉落,790003,1,10000,,道具,独立随机
1274,首次掉落,80433,2,14,3-3掉落,750003,1,10000,,道具,独立随机
1275,首次掉落,80434,2,14,3-4掉落,750003,1,10000,,道具,独立随机
1276,首次掉落,80436,2,14,3-6掉落,790003,1,10000,,道具,独立随机
1277,首次掉落,80437,2,14,3-7掉落,750003,1,10000,,道具,独立随机
1278,首次掉落,80438,2,14,3-8掉落,710001,1,10000,,道具,独立随机
1279,首次掉落,80439,2,14,3-9掉落,750003,1,10000,,道具,独立随机
1280,首次掉落,80440,2,16,3-10掉落,16,50000,10000,,精魂,独立随机
1281,首次掉落,80441,2,14,4-1掉落,740003,1,10000,,道具,独立随机
1282,首次掉落,80442,2,14,4-2掉落,710001,1,10000,,道具,独立随机
1283,首次掉落,80443,2,14,4-3掉落,790003,1,10000,,道具,独立随机
1284,首次掉落,80444,2,14,4-4掉落,710002,1,10000,,道具,独立随机
1285,首次掉落,80445,2,14,4-5掉落,740003,1,10000,,道具,独立随机
1286,首次掉落,80446,2,14,4-6掉落,790003,1,10000,,道具,独立随机
1287,首次掉落,80447,2,14,4-7掉落,710001,1,10000,,道具,独立随机
1288,首次掉落,80448,2,14,4-8掉落,710002,1,10000,,道具,独立随机
1289,首次掉落,80449,2,14,4-9掉落,740003,1,10000,,道具,独立随机
1290,首次掉落,80450,2,14,4-10掉落,740003,1,10000,,道具,独立随机
1291,首次掉落,80451,2,14,5-1掉落,780003,1,10000,,道具,独立随机
1292,首次掉落,80452,2,14,5-2掉落,710001,1,10000,,道具,独立随机
1293,首次掉落,80453,2,14,5-3掉落,710002,1,10000,,道具,独立随机
1294,首次掉落,80454,2,14,5-4掉落,790003,1,10000,,道具,独立随机
1295,首次掉落,80455,2,14,5-5掉落,780003,1,10000,,道具,独立随机
1296,首次掉落,80456,2,14,5-6掉落,720002,1,10000,,道具,独立随机
1297,首次掉落,80457,2,14,5-7掉落,780003,1,10000,,道具,独立随机
1298,首次掉落,80458,2,14,5-8掉落,790003,1,10000,,道具,独立随机
1299,首次掉落,80459,2,14,5-9掉落,710002,1,10000,,道具,独立随机
1300,首次掉落,80460,2,14,5-10掉落,780003,1,10000,,道具,独立随机
1301,首次掉落,80461,2,14,6-1掉落,790003,1,10000,,道具,独立随机
1302,首次掉落,80462,2,14,6-2掉落,720002,1,10000,,道具,独立随机
1303,首次掉落,80463,2,14,6-3掉落,790003,1,10000,,道具,独立随机
1304,首次掉落,80464,2,14,6-4掉落,770003,1,10000,,道具,独立随机
1305,首次掉落,80465,2,14,6-5掉落,790003,1,10000,,道具,独立随机
1306,首次掉落,80466,2,14,6-6掉落,720002,1,10000,,道具,独立随机
1307,首次掉落,80467,2,14,6-7掉落,710003,1,10000,,道具,独立随机
1308,首次掉落,80468,2,14,6-8掉落,710002,1,10000,,道具,独立随机
1309,首次掉落,80469,2,14,6-9掉落,790003,1,10000,,道具,独立随机
1310,首次掉落,80470,2,14,6-10掉落,770003,1,10000,,道具,独立随机
1311,首次掉落,80471,2,14,7-1掉落,720002,1,10000,,道具,独立随机
1312,首次掉落,80472,2,14,7-2掉落,790003,1,10000,,道具,独立随机
1313,首次掉落,80473,2,14,7-3掉落,760003,1,10000,,道具,独立随机
1314,首次掉落,80474,2,14,7-4掉落,710003,1,10000,,道具,独立随机
1315,首次掉落,80475,2,14,7-5掉落,730003,1,10000,,道具,独立随机
1316,首次掉落,80476,2,14,7-6掉落,720003,1,10000,,道具,独立随机
1317,首次掉落,80477,2,14,7-7掉落,760003,1,10000,,道具,独立随机
1318,首次掉落,80478,2,14,7-8掉落,790003,1,10000,,道具,独立随机
1319,首次掉落,80479,2,14,7-9掉落,730003,1,10000,,道具,独立随机
1320,首次掉落,80480,2,14,7-10掉落,710003,1,10000,,道具,独立随机
1321,首次掉落,80481,2,14,8-1掉落,720002,1,10000,,道具,独立随机
1322,首次掉落,80482,2,14,8-2掉落,710002,1,10000,,道具,独立随机
1323,首次掉落,80483,2,14,8-3掉落,790003,1,10000,,道具,独立随机
1324,首次掉落,80484,2,14,8-4掉落,750003,1,10000,,道具,独立随机
1325,首次掉落,80485,2,14,8-5掉落,720003,1,10000,,道具,独立随机
1326,首次掉落,80486,2,14,8-6掉落,730003,1,10000,,道具,独立随机
1327,首次掉落,80487,2,14,8-7掉落,710002,1,10000,,道具,独立随机
1328,首次掉落,80488,2,14,8-8掉落,710003,1,10000,,道具,独立随机
1329,首次掉落,80489,2,14,8-9掉落,790003,1,10000,,道具,独立随机
1330,首次掉落,80490,2,14,8-10掉落,730003,1,10000,,道具,独立随机
1331,首次掉落,80491,2,14,9-1掉落,710003,1,10000,,道具,独立随机
1332,首次掉落,80492,2,14,9-2掉落,720002,1,10000,,道具,独立随机
1333,首次掉落,80493,2,14,9-3掉落,720003,1,10000,,道具,独立随机
1334,首次掉落,80494,2,14,9-4掉落,740003,1,10000,,道具,独立随机
1335,首次掉落,80495,2,14,9-5掉落,710003,1,10000,,道具,独立随机
1336,首次掉落,80496,2,14,9-6掉落,711003,1,10000,,道具,独立随机
1337,首次掉落,80497,2,14,9-7掉落,720003,1,10000,,道具,独立随机
1338,首次掉落,80498,2,14,9-8掉落,740003,1,10000,,道具,独立随机
1339,首次掉落,80499,2,14,9-9掉落,711003,1,10000,,道具,独立随机
1340,首次掉落,80500,2,14,9-10掉落,720003,1,10000,,道具,独立随机
1341,首次掉落,80501,2,14,10-1掉落,790003,1,10000,,道具,独立随机
1342,首次掉落,80502,2,14,10-2掉落,720003,1,10000,,道具,独立随机
1343,首次掉落,80503,2,14,10-3掉落,730003,1,10000,,道具,独立随机
1344,首次掉落,80504,2,14,10-4掉落,711003,1,10000,,道具,独立随机
1345,首次掉落,80505,2,14,10-5掉落,730003,1,10000,,道具,独立随机
1346,首次掉落,80506,2,14,10-6掉落,730003,1,10000,,道具,独立随机
1347,首次掉落,80507,2,14,10-7掉落,780003,1,10000,,道具,独立随机
1348,首次掉落,80508,2,14,10-8掉落,790003,1,10000,,道具,独立随机
1349,首次掉落,80509,2,14,10-9掉落,780003,1,10000,,道具,独立随机
1350,首次掉落,80510,2,14,10-10掉落,710003,1,10000,,道具,独立随机
1351,首次掉落,80511,2,14,11-1掉落,720003,1,10000,,道具,独立随机
1352,首次掉落,80512,2,14,11-2掉落,711003,1,10000,,道具,独立随机
1353,首次掉落,80513,2,14,11-3掉落,790003,1,10000,,道具,独立随机
1354,首次掉落,80514,2,14,11-4掉落,770003,1,10000,,道具,独立随机
1355,首次掉落,80515,2,14,11-5掉落,720003,1,10000,,道具,独立随机
1356,首次掉落,80516,2,14,11-6掉落,770003,1,10000,,道具,独立随机
1357,首次掉落,80517,2,14,11-7掉落,720003,1,10000,,道具,独立随机
1358,首次掉落,80518,2,14,11-8掉落,710003,1,10000,,道具,独立随机
1359,首次掉落,80519,2,14,11-9掉落,730003,1,10000,,道具,独立随机
1360,首次掉落,80520,2,14,11-10掉落,720002,1,10000,,道具,独立随机
1361,首次掉落,80521,2,14,12-1掉落,711003,1,10000,,道具,独立随机
1362,首次掉落,80522,2,14,12-2掉落,720003,1,10000,,道具,独立随机
1363,首次掉落,80523,2,14,12-3掉落,730003,1,10000,,道具,独立随机
1364,首次掉落,80524,2,14,12-4掉落,760003,1,10000,,道具,独立随机
1365,首次掉落,80525,2,14,12-5掉落,710003,1,10000,,道具,独立随机
1366,首次掉落,80526,2,14,12-6掉落,711003,1,10000,,道具,独立随机
1367,首次掉落,80527,2,14,12-7掉落,790003,1,10000,,道具,独立随机
1368,首次掉落,80528,2,14,12-8掉落,720003,1,10000,,道具,独立随机
1369,首次掉落,80529,2,14,12-9掉落,711003,1,10000,,道具,独立随机
1370,首次掉落,80530,2,14,12-10掉落,790003,1,10000,,道具,独立随机
1371,首次掉落,80531,2,8,13-1掉落,8,1,10000,,钱币,独立随机
1372,首次掉落,80532,2,8,13-2掉落,8,1,10000,,钱币,独立随机
1373,首次掉落,80533,2,8,13-3掉落,8,1,10000,,钱币,独立随机
1374,首次掉落,80534,2,8,13-4掉落,8,1,10000,,钱币,独立随机
1375,首次掉落,80535,2,8,13-5掉落,8,1,10000,,钱币,独立随机
1376,首次掉落,80536,2,8,13-6掉落,8,1,10000,,钱币,独立随机
1377,首次掉落,80537,2,8,13-7掉落,8,1,10000,,钱币,独立随机
1378,首次掉落,80538,2,8,13-8掉落,8,1,10000,,钱币,独立随机
1379,首次掉落,80539,2,8,13-9掉落,8,1,10000,,钱币,独立随机
1380,首次掉落,80540,2,8,13-10掉落,8,1,10000,,钱币,独立随机
1381,首次掉落,80541,2,8,14-1掉落,8,1,10000,,钱币,独立随机
1382,首次掉落,80542,2,8,14-2掉落,8,1,10000,,钱币,独立随机
1383,首次掉落,80543,2,8,14-3掉落,8,1,10000,,钱币,独立随机
1384,首次掉落,80544,2,8,14-4掉落,8,1,10000,,钱币,独立随机
1385,首次掉落,80545,2,8,14-5掉落,8,1,10000,,钱币,独立随机
1386,首次掉落,80546,2,8,14-6掉落,8,1,10000,,钱币,独立随机
1387,首次掉落,80547,2,8,14-7掉落,8,1,10000,,钱币,独立随机
1388,首次掉落,80548,2,8,14-8掉落,8,1,10000,,钱币,独立随机
1389,首次掉落,80549,2,8,14-9掉落,8,1,10000,,钱币,独立随机
1390,首次掉落,80550,2,8,14-10掉落,8,1,10000,,钱币,独立随机
1391,首次掉落,80551,2,8,15-1掉落,8,1,10000,,钱币,独立随机
1392,首次掉落,80552,2,8,15-2掉落,8,1,10000,,钱币,独立随机
