id,type,droptype,0,dropProb,itemtype,itemid,price,cd,timesLimit,producttype,productID,amount,openlevel
90426,9,4,黑市商人,600,26,0,150,0,1,14,21000357,5,0
90427,9,4,黑市商人,600,26,0,150,0,1,14,21000355,5,0
90428,9,4,黑市商人,600,26,0,150,0,1,14,21000379,5,0
90429,9,4,黑市商人,600,26,0,150,0,1,14,21000384,5,0
90430,9,4,黑市商人,400,26,0,150,0,1,14,21000367,5,0
90431,9,4,黑市商人,200,26,0,150,0,1,14,21000389,5,0
90432,9,4,黑市商人,100,26,0,150,0,1,14,21000374,5,0
90433,9,4,黑市商人,600,26,0,150,0,1,14,21000359,5,0
90434,9,4,黑市商人,600,26,0,150,0,1,14,21000345,5,0
90435,9,4,黑市商人,600,26,0,150,0,1,14,21000370,5,0
90436,9,4,黑市商人,600,26,0,150,0,1,14,21000369,5,0
90437,9,4,黑市商人,600,26,0,150,0,1,14,21000385,5,0
90438,9,4,黑市商人,400,26,0,150,0,1,14,21000380,5,0
90439,9,4,黑市商人,200,26,0,150,0,1,14,21000390,5,0
90440,9,4,黑市商人,100,26,0,150,0,1,14,21000375,5,0
90501,9,5,黑市商人,600,26,0,150,0,1,14,21000347,5,0
90502,9,5,黑市商人,600,26,0,150,0,1,14,21000331,5,0
90503,9,5,黑市商人,600,26,0,150,0,1,14,21000386,5,0
90504,9,5,黑市商人,600,26,0,150,0,1,14,21000376,5,0
90505,9,5,黑市商人,600,26,0,150,0,1,14,21000362,5,0
90506,9,5,黑市商人,400,26,0,150,0,1,14,21000381,5,0
90507,9,5,黑市商人,200,26,0,150,0,1,14,21000361,5,0
90508,9,5,黑市商人,100,26,0,150,0,1,14,21000371,5,0
90509,9,5,黑市商人,600,26,0,150,0,1,14,21000350,5,0
90510,9,5,黑市商人,600,26,0,150,0,1,14,21000349,5,0
90511,9,5,黑市商人,600,26,0,150,0,1,14,21000387,5,0
90512,9,5,黑市商人,600,26,0,150,0,1,14,21000377,5,0
90513,9,5,黑市商人,600,26,0,150,0,1,14,21000364,5,0
90514,9,5,黑市商人,400,26,0,150,0,1,14,21000382,5,0
90515,9,5,黑市商人,200,26,0,150,0,1,14,21000363,5,0
90516,9,5,黑市商人,100,26,0,150,0,1,14,21000372,5,0
90517,9,5,黑市商人,600,26,0,150,0,1,14,21000353,5,0
90518,9,5,黑市商人,600,26,0,150,0,1,14,21000352,5,0
90519,9,5,黑市商人,600,26,0,150,0,1,14,21000378,5,0
90520,9,5,黑市商人,600,26,0,150,0,1,14,21000388,5,0
90521,9,5,黑市商人,600,26,0,150,0,1,14,21000366,5,0
90522,9,5,黑市商人,400,26,0,150,0,1,14,21000365,5,0
90523,9,5,黑市商人,200,26,0,150,0,1,14,21000383,5,0
90524,9,5,黑市商人,100,26,0,150,0,1,14,21000373,5,0
90525,9,5,黑市商人,600,26,0,150,0,1,14,21000356,5,0
90526,9,5,黑市商人,600,26,0,150,0,1,14,21000357,5,0
90527,9,5,黑市商人,600,26,0,150,0,1,14,21000355,5,0
90528,9,5,黑市商人,600,26,0,150,0,1,14,21000379,5,0
90529,9,5,黑市商人,600,26,0,150,0,1,14,21000384,5,0
90530,9,5,黑市商人,400,26,0,150,0,1,14,21000367,5,0
90531,9,5,黑市商人,200,26,0,150,0,1,14,21000389,5,0
90532,9,5,黑市商人,100,26,0,150,0,1,14,21000374,5,0
90533,9,5,黑市商人,600,26,0,150,0,1,14,21000359,5,0
90534,9,5,黑市商人,600,26,0,150,0,1,14,21000345,5,0
90535,9,5,黑市商人,600,26,0,150,0,1,14,21000370,5,0
90536,9,5,黑市商人,600,26,0,150,0,1,14,21000369,5,0
90537,9,5,黑市商人,600,26,0,150,0,1,14,21000385,5,0
90538,9,5,黑市商人,400,26,0,150,0,1,14,21000380,5,0
90539,9,5,黑市商人,200,26,0,150,0,1,14,21000390,5,0
90540,9,5,黑市商人,100,26,0,150,0,1,14,21000375,5,0
90601,9,6,黑市商人,600,26,0,150,0,1,14,21000347,5,0
90602,9,6,黑市商人,600,26,0,150,0,1,14,21000331,5,0
90603,9,6,黑市商人,600,26,0,150,0,1,14,21000386,5,0
90604,9,6,黑市商人,600,26,0,150,0,1,14,21000376,5,0
90605,9,6,黑市商人,600,26,0,150,0,1,14,21000362,5,0
90606,9,6,黑市商人,400,26,0,150,0,1,14,21000381,5,0
90607,9,6,黑市商人,200,26,0,150,0,1,14,21000361,5,0
90608,9,6,黑市商人,100,26,0,150,0,1,14,21000371,5,0
90609,9,6,黑市商人,600,26,0,150,0,1,14,21000350,5,0
90610,9,6,黑市商人,600,26,0,150,0,1,14,21000349,5,0
90611,9,6,黑市商人,600,26,0,150,0,1,14,21000387,5,0
90612,9,6,黑市商人,600,26,0,150,0,1,14,21000377,5,0
90613,9,6,黑市商人,600,26,0,150,0,1,14,21000364,5,0
90614,9,6,黑市商人,400,26,0,150,0,1,14,21000382,5,0
90615,9,6,黑市商人,200,26,0,150,0,1,14,21000363,5,0
90616,9,6,黑市商人,100,26,0,150,0,1,14,21000372,5,0
90617,9,6,黑市商人,600,26,0,150,0,1,14,21000353,5,0
90618,9,6,黑市商人,600,26,0,150,0,1,14,21000352,5,0
90619,9,6,黑市商人,600,26,0,150,0,1,14,21000378,5,0
90620,9,6,黑市商人,600,26,0,150,0,1,14,21000388,5,0
90621,9,6,黑市商人,600,26,0,150,0,1,14,21000366,5,0
90622,9,6,黑市商人,400,26,0,150,0,1,14,21000365,5,0
90623,9,6,黑市商人,200,26,0,150,0,1,14,21000383,5,0
90624,9,6,黑市商人,100,26,0,150,0,1,14,21000373,5,0
90625,9,6,黑市商人,600,26,0,150,0,1,14,21000356,5,0
90626,9,6,黑市商人,600,26,0,150,0,1,14,21000357,5,0
90627,9,6,黑市商人,600,26,0,150,0,1,14,21000355,5,0
90628,9,6,黑市商人,600,26,0,150,0,1,14,21000379,5,0
90629,9,6,黑市商人,600,26,0,150,0,1,14,21000384,5,0
90630,9,6,黑市商人,400,26,0,150,0,1,14,21000367,5,0
90631,9,6,黑市商人,200,26,0,150,0,1,14,21000389,5,0
90632,9,6,黑市商人,100,26,0,150,0,1,14,21000374,5,0
90633,9,6,黑市商人,600,26,0,150,0,1,14,21000359,5,0
90634,9,6,黑市商人,600,26,0,150,0,1,14,21000345,5,0
90635,9,6,黑市商人,600,26,0,150,0,1,14,21000370,5,0
90636,9,6,黑市商人,600,26,0,150,0,1,14,21000369,5,0
90637,9,6,黑市商人,600,26,0,150,0,1,14,21000385,5,0
90638,9,6,黑市商人,400,26,0,150,0,1,14,21000380,5,0
90639,9,6,黑市商人,200,26,0,150,0,1,14,21000390,5,0
90640,9,6,黑市商人,100,26,0,150,0,1,14,21000375,5,0
90701,9,7,黑市商人,600,26,0,30,0,1,14,350047,5,0
90702,9,7,黑市商人,600,26,0,30,0,1,14,350031,5,0
90703,9,7,黑市商人,600,26,0,30,0,1,14,350086,5,0
90704,9,7,黑市商人,600,26,0,30,0,1,14,350076,5,0
90705,9,7,黑市商人,600,26,0,30,0,1,14,350062,5,0
90706,9,7,黑市商人,400,26,0,30,0,1,14,350081,5,0
90707,9,7,黑市商人,200,26,0,30,0,1,14,350061,5,0
90708,9,7,黑市商人,100,26,0,30,0,1,14,350071,5,0
90709,9,7,黑市商人,600,26,0,30,0,1,14,350050,5,0
90710,9,7,黑市商人,600,26,0,30,0,1,14,350049,5,0
90711,9,7,黑市商人,600,26,0,30,0,1,14,350087,5,0
90712,9,7,黑市商人,600,26,0,30,0,1,14,350077,5,0
90713,9,7,黑市商人,600,26,0,30,0,1,14,350064,5,0
90714,9,7,黑市商人,400,26,0,30,0,1,14,350082,5,0
90715,9,7,黑市商人,200,26,0,30,0,1,14,350063,5,0
90716,9,7,黑市商人,100,26,0,30,0,1,14,350072,5,0
90717,9,7,黑市商人,600,26,0,30,0,1,14,350053,5,0
90718,9,7,黑市商人,600,26,0,30,0,1,14,350052,5,0
90719,9,7,黑市商人,600,26,0,30,0,1,14,350078,5,0
90720,9,7,黑市商人,600,26,0,30,0,1,14,350088,5,0
90721,9,7,黑市商人,600,26,0,30,0,1,14,350066,5,0
90722,9,7,黑市商人,400,26,0,30,0,1,14,350065,5,0
90723,9,7,黑市商人,200,26,0,30,0,1,14,350083,5,0
90724,9,7,黑市商人,100,26,0,30,0,1,14,350073,5,0
90725,9,7,黑市商人,600,26,0,30,0,1,14,350056,5,0
90726,9,7,黑市商人,600,26,0,30,0,1,14,350057,5,0
90727,9,7,黑市商人,600,26,0,30,0,1,14,350055,5,0
90728,9,7,黑市商人,600,26,0,30,0,1,14,350079,5,0
90729,9,7,黑市商人,600,26,0,30,0,1,14,350084,5,0
90730,9,7,黑市商人,400,26,0,30,0,1,14,350067,5,0
90731,9,7,黑市商人,200,26,0,30,0,1,14,350089,5,0
90732,9,7,黑市商人,100,26,0,30,0,1,14,350074,5,0
90733,9,7,黑市商人,600,26,0,30,0,1,14,350059,5,0
90734,9,7,黑市商人,600,26,0,30,0,1,14,350045,5,0
90735,9,7,黑市商人,600,26,0,30,0,1,14,350070,5,0
90736,9,7,黑市商人,600,26,0,30,0,1,14,350069,5,0
90737,9,7,黑市商人,600,26,0,30,0,1,14,350085,5,0
90738,9,7,黑市商人,400,26,0,30,0,1,14,350080,5,0
90739,9,7,黑市商人,200,26,0,30,0,1,14,350090,5,0
90740,9,7,黑市商人,100,26,0,30,0,1,14,350075,5,0
90801,9,8,黑市商人,600,26,0,30,0,1,14,350047,5,0
90802,9,8,黑市商人,600,26,0,30,0,1,14,350031,5,0
90803,9,8,黑市商人,600,26,0,30,0,1,14,350086,5,0
90804,9,8,黑市商人,600,26,0,30,0,1,14,350076,5,0
90805,9,8,黑市商人,600,26,0,30,0,1,14,350062,5,0
90806,9,8,黑市商人,400,26,0,30,0,1,14,350081,5,0
90807,9,8,黑市商人,200,26,0,30,0,1,14,350061,5,0
90808,9,8,黑市商人,100,26,0,30,0,1,14,350071,5,0
90809,9,8,黑市商人,600,26,0,30,0,1,14,350050,5,0
90810,9,8,黑市商人,600,26,0,30,0,1,14,350049,5,0
90811,9,8,黑市商人,600,26,0,30,0,1,14,350087,5,0
90812,9,8,黑市商人,600,26,0,30,0,1,14,350077,5,0
90813,9,8,黑市商人,600,26,0,30,0,1,14,350064,5,0
90814,9,8,黑市商人,400,26,0,30,0,1,14,350082,5,0
90815,9,8,黑市商人,200,26,0,30,0,1,14,350063,5,0
90816,9,8,黑市商人,100,26,0,30,0,1,14,350072,5,0
90817,9,8,黑市商人,600,26,0,30,0,1,14,350053,5,0
90818,9,8,黑市商人,600,26,0,30,0,1,14,350052,5,0
90819,9,8,黑市商人,600,26,0,30,0,1,14,350078,5,0
90820,9,8,黑市商人,600,26,0,30,0,1,14,350088,5,0
90821,9,8,黑市商人,600,26,0,30,0,1,14,350066,5,0
90822,9,8,黑市商人,400,26,0,30,0,1,14,350065,5,0
90823,9,8,黑市商人,200,26,0,30,0,1,14,350083,5,0
90824,9,8,黑市商人,100,26,0,30,0,1,14,350073,5,0
90825,9,8,黑市商人,600,26,0,30,0,1,14,350056,5,0
90826,9,8,黑市商人,600,26,0,30,0,1,14,350057,5,0
90827,9,8,黑市商人,600,26,0,30,0,1,14,350055,5,0
90828,9,8,黑市商人,600,26,0,30,0,1,14,350079,5,0
90829,9,8,黑市商人,600,26,0,30,0,1,14,350084,5,0
90830,9,8,黑市商人,400,26,0,30,0,1,14,350067,5,0
90831,9,8,黑市商人,200,26,0,30,0,1,14,350089,5,0
90832,9,8,黑市商人,100,26,0,30,0,1,14,350074,5,0
90833,9,8,黑市商人,600,26,0,30,0,1,14,350059,5,0
90834,9,8,黑市商人,600,26,0,30,0,1,14,350045,5,0
90835,9,8,黑市商人,600,26,0,30,0,1,14,350070,5,0
90836,9,8,黑市商人,600,26,0,30,0,1,14,350069,5,0
90837,9,8,黑市商人,600,26,0,30,0,1,14,350085,5,0
90838,9,8,黑市商人,400,26,0,30,0,1,14,350080,5,0
90839,9,8,黑市商人,200,26,0,30,0,1,14,350090,5,0
90840,9,8,黑市商人,100,26,0,30,0,1,14,350075,5,0
90901,9,9,黑市商人,600,26,0,30,0,1,14,350047,5,0
90902,9,9,黑市商人,600,26,0,30,0,1,14,350031,5,0
90903,9,9,黑市商人,600,26,0,30,0,1,14,350086,5,0
90904,9,9,黑市商人,600,26,0,30,0,1,14,350076,5,0
90905,9,9,黑市商人,600,26,0,30,0,1,14,350062,5,0
90906,9,9,黑市商人,400,26,0,30,0,1,14,350081,5,0
90907,9,9,黑市商人,200,26,0,30,0,1,14,350061,5,0
90908,9,9,黑市商人,100,26,0,30,0,1,14,350071,5,0
90909,9,9,黑市商人,600,26,0,30,0,1,14,350050,5,0
90910,9,9,黑市商人,600,26,0,30,0,1,14,350049,5,0
90911,9,9,黑市商人,600,26,0,30,0,1,14,350087,5,0
90912,9,9,黑市商人,600,26,0,30,0,1,14,350077,5,0
90913,9,9,黑市商人,600,26,0,30,0,1,14,350064,5,0
90914,9,9,黑市商人,400,26,0,30,0,1,14,350082,5,0
90915,9,9,黑市商人,200,26,0,30,0,1,14,350063,5,0
90916,9,9,黑市商人,100,26,0,30,0,1,14,350072,5,0
90917,9,9,黑市商人,600,26,0,30,0,1,14,350053,5,0
90918,9,9,黑市商人,600,26,0,30,0,1,14,350052,5,0
90919,9,9,黑市商人,600,26,0,30,0,1,14,350078,5,0
90920,9,9,黑市商人,600,26,0,30,0,1,14,350088,5,0
90921,9,9,黑市商人,600,26,0,30,0,1,14,350066,5,0
90922,9,9,黑市商人,400,26,0,30,0,1,14,350065,5,0
90923,9,9,黑市商人,200,26,0,30,0,1,14,350083,5,0
90924,9,9,黑市商人,100,26,0,30,0,1,14,350073,5,0
90925,9,9,黑市商人,600,26,0,30,0,1,14,350056,5,0
90926,9,9,黑市商人,600,26,0,30,0,1,14,350057,5,0
90927,9,9,黑市商人,600,26,0,30,0,1,14,350055,5,0
90928,9,9,黑市商人,600,26,0,30,0,1,14,350079,5,0
90929,9,9,黑市商人,600,26,0,30,0,1,14,350084,5,0
90930,9,9,黑市商人,400,26,0,30,0,1,14,350067,5,0
90931,9,9,黑市商人,200,26,0,30,0,1,14,350089,5,0
90932,9,9,黑市商人,100,26,0,30,0,1,14,350074,5,0
90933,9,9,黑市商人,600,26,0,30,0,1,14,350059,5,0
90934,9,9,黑市商人,600,26,0,30,0,1,14,350045,5,0
90935,9,9,黑市商人,600,26,0,30,0,1,14,350070,5,0
90936,9,9,黑市商人,600,26,0,30,0,1,14,350069,5,0
90937,9,9,黑市商人,600,26,0,30,0,1,14,350085,5,0
90938,9,9,黑市商人,400,26,0,30,0,1,14,350080,5,0
90939,9,9,黑市商人,200,26,0,30,0,1,14,350090,5,0
90940,9,9,黑市商人,100,26,0,30,0,1,14,350075,5,0
100101,10,1,幻影商店,1000,30,0,50,0,1,14,713003,1,0
100201,10,2,幻影商店,1000,30,0,50,0,1,14,713004,1,0
100301,10,3,幻影商店,1000,30,0,50,0,1,14,713005,1,0
100401,10,4,幻影商店,1000,30,0,50,0,1,14,713003,1,0
100501,10,5,幻影商店,1000,30,0,50,0,1,14,713004,1,0
100601,10,6,幻影商店,1000,30,0,50,0,1,14,713005,1,0
