id,play_name,face,frame,group,is_visible,play_lv,monster_id1,monster_id2,monster_id3,monster_id4,monster_level1,monster_level2,monster_level3,monster_level4,monster_skill_level1,monster_skill_level2,monster_skill_level3,monster_skill_level4,monster_star1,monster_star2,monster_star3,monster_star4,monster_equip1,monster_equip2,monster_equip3,monster_equip4,career,efficiency,rob_money,rob_exp,score,battle_num
100013101060,真新镇的小林,80001,90001,100013101,0,60,1009350,1009346,1009351,1009335,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,141185,0,0,0,0
100013101061,真新镇的小林,80001,90001,100013101,0,61,1009350,1009346,1009351,1009335,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,151452,0,0,0,0
100013101062,真新镇的小林,80001,90001,100013101,0,62,1009350,1009346,1009351,1009335,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,152828,0,0,0,0
100013101063,真新镇的小林,80001,90001,100013101,0,63,1009350,1009346,1009351,1009335,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,154210,0,0,0,0
100013101064,真新镇的小林,80001,90001,100013101,0,64,1009350,1009346,1009351,1009335,74,74,74,74,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,11,11,11,11,11,11,11,11,1,155586,0,0,0,0
100013101065,真新镇的小林,80001,90001,100013101,0,65,1009350,1009346,1009351,1009335,75,75,75,75,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,11,11,11,11,11,11,11,11,1,156968,0,0,0,0
100013101066,真新镇的小林,80001,90001,100013101,0,66,1009350,1009346,1009351,1009335,76,76,76,76,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,12,12,12,12,11,11,11,11,1,165731,0,0,0,0
100013101067,真新镇的小林,80001,90001,100013101,0,67,1009350,1009346,1009351,1009335,77,77,77,77,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,12,12,12,12,11,11,11,11,1,167212,0,0,0,0
100013101068,真新镇的小林,80001,90001,100013101,0,68,1009350,1009346,1009351,1009335,78,78,78,78,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,12,12,12,12,11,11,11,11,1,168685,0,0,0,0
100013101069,真新镇的小林,80001,90001,100013101,0,69,1009350,1009346,1009351,1009335,79,79,79,79,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,12,12,12,12,11,11,11,11,1,170164,0,0,0,0
100013101070,真新镇的小林,80001,90001,100013101,0,70,1010350,1010346,1010351,1010335,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,183040,0,0,0,0
100013101071,真新镇的小林,80001,90001,100013101,0,71,1010350,1010346,1010351,1010335,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,193561,0,0,0,0
100013101072,真新镇的小林,80001,90001,100013101,0,72,1010350,1010346,1010351,1010335,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,195137,0,0,0,0
100013101073,真新镇的小林,80001,90001,100013101,0,73,1010350,1010346,1010351,1010335,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,196713,0,0,0,0
100013101074,真新镇的小林,80001,90001,100013101,0,74,1010350,1010346,1010351,1010335,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,198289,0,0,0,0
100013101075,真新镇的小林,80001,90001,100013101,0,75,1010350,1010346,1010351,1010335,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,199865,0,0,0,0
100013101076,真新镇的小林,80001,90001,100013101,0,76,1010350,1010346,1010351,1010335,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,209810,0,0,0,0
100013101077,真新镇的小林,80001,90001,100013101,0,77,1010350,1010346,1010351,1010335,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,211485,0,0,0,0
100013101078,真新镇的小林,80001,90001,100013101,0,78,1010350,1010346,1010351,1010335,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,213158,0,0,0,0
100013101079,真新镇的小林,80001,90001,100013101,0,79,1010350,1010346,1010351,1010335,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,214837,0,0,0,0
100013101080,真新镇的小林,80001,90001,100013101,0,80,1011350,1011346,1011351,1011335,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,229182,0,0,0,0
100013101081,真新镇的小林,80001,90001,100013101,0,81,1011350,1011346,1011351,1011335,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,240885,0,0,0,0
100013101082,真新镇的小林,80001,90001,100013101,0,82,1011350,1011346,1011351,1011335,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,242655,0,0,0,0
100013101083,真新镇的小林,80001,90001,100013101,0,83,1011350,1011346,1011351,1011335,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,244431,0,0,0,0
100013101084,真新镇的小林,80001,90001,100013101,0,84,1011350,1011346,1011351,1011335,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,246201,0,0,0,0
100013101085,真新镇的小林,80001,90001,100013101,0,85,1011350,1011346,1011351,1011335,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,247977,0,0,0,0
100013101086,真新镇的小林,80001,90001,100013101,0,86,1011350,1011346,1011351,1011335,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,259104,0,0,0,0
100013101087,真新镇的小林,80001,90001,100013101,0,87,1011350,1011346,1011351,1011335,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,260979,0,0,0,0
100013101088,真新镇的小林,80001,90001,100013101,0,88,1011350,1011346,1011351,1011335,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,262846,0,0,0,0
100013101089,真新镇的小林,80001,90001,100013101,0,89,1011350,1011346,1011351,1011335,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,264719,0,0,0,0
100013101090,真新镇的小林,80001,90001,100013101,0,90,1012350,1012346,1012351,1012335,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,280844,0,0,0,0
100023201020,真新镇的小林,80001,90001,100023201,0,20,1005359,1005350,1005356,1005353,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,45888,0,0,0,0
100023201021,真新镇的小林,80001,90001,100023201,0,21,1005359,1005350,1005356,1005353,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,46658,24000,4800,0,0
100023201022,真新镇的小林,80001,90001,100023201,0,22,1005359,1005350,1005356,1005353,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,47425,25200,5040,0,0
100023201023,真新镇的小林,80001,90001,100023201,0,23,1005359,1005350,1005356,1005353,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,48196,26400,5280,0,0
100023201024,真新镇的小林,80001,90001,100023201,0,24,1005359,1005350,1005356,1005353,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,48963,27600,5520,0,0
100023201025,真新镇的小林,80001,90001,100023201,0,25,1005359,1005350,1005356,1005353,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,49733,28800,5760,0,0
100023201026,真新镇的小林,80001,90001,100023201,0,26,1005359,1005350,1005356,1005353,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,54981,30000,6000,0,0
100023201027,真新镇的小林,80001,90001,100023201,0,27,1005359,1005350,1005356,1005353,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,55882,31200,6240,0,0
100023201028,真新镇的小林,80001,90001,100023201,0,28,1005359,1005350,1005356,1005353,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,56773,32400,6480,0,0
100023201029,真新镇的小林,80001,90001,100023201,0,29,1005359,1005350,1005356,1005353,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,57673,33600,6720,0,0
100023201030,真新镇的小林,80001,90001,100023201,0,30,1006359,1006350,1006356,1006353,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,67371,34800,6960,0,0
100023201031,真新镇的小林,80001,90001,100023201,0,31,1006359,1006350,1006356,1006353,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,73396,36000,7200,0,0
100023201032,真新镇的小林,80001,90001,100023201,0,32,1006359,1006350,1006356,1006353,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,74421,37200,7440,0,0
100023201033,真新镇的小林,80001,90001,100023201,0,33,1006359,1006350,1006356,1006353,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,75446,38400,7680,0,0
100023201034,真新镇的小林,80001,90001,100023201,0,34,1006359,1006350,1006356,1006353,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,76470,39600,7920,0,0
100023201035,真新镇的小林,80001,90001,100023201,0,35,1006359,1006350,1006356,1006353,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,77495,40800,8160,0,0
100023201036,真新镇的小林,80001,90001,100023201,0,36,1006359,1006350,1006356,1006353,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,84280,42000,8400,0,0
100023201037,真新镇的小林,80001,90001,100023201,0,37,1006359,1006350,1006356,1006353,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,85436,43200,8640,0,0
100023201038,真新镇的小林,80001,90001,100023201,0,38,1006359,1006350,1006356,1006353,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,86585,44400,8880,0,0
100023201039,真新镇的小林,80001,90001,100023201,0,39,1006359,1006350,1006356,1006353,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,87743,45600,9120,0,0
100023201040,真新镇的小林,80001,90001,100023201,0,40,1007359,1007350,1007356,1007353,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,98908,46800,9360,0,0
100023201041,真新镇的小林,80001,90001,100023201,0,41,1007359,1007350,1007356,1007353,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,106934,48000,9600,0,0
100023201042,真新镇的小林,80001,90001,100023201,0,42,1007359,1007350,1007356,1007353,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,108214,49200,9840,0,0
100023201043,真新镇的小林,80001,90001,100023201,0,43,1007359,1007350,1007356,1007353,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,109496,50400,10080,0,0
100023201044,真新镇的小林,80001,90001,100023201,0,44,1007359,1007350,1007356,1007353,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,110776,51600,10320,0,0
100023201045,真新镇的小林,80001,90001,100023201,0,45,1007359,1007350,1007356,1007353,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,112058,52800,10560,0,0
100023201046,真新镇的小林,80001,90001,100023201,0,46,1007359,1007350,1007356,1007353,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,120381,54000,10800,0,0
100023201047,真新镇的小林,80001,90001,100023201,0,47,1007359,1007350,1007356,1007353,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,121794,55200,11040,0,0
100023201048,真新镇的小林,80001,90001,100023201,0,48,1007359,1007350,1007356,1007353,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,123197,56400,11280,0,0
100023201049,真新镇的小林,80001,90001,100023201,0,49,1007359,1007350,1007356,1007353,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,124610,57600,11520,0,0
100023201050,真新镇的小林,80001,90001,100023201,0,50,1008359,1008350,1008356,1008353,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,137686,58800,11760,0,0
100023201051,真新镇的小林,80001,90001,100023201,0,51,1008359,1008350,1008356,1008353,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,147249,60000,12000,0,0
100023201052,真新镇的小林,80001,90001,100023201,0,52,1008359,1008350,1008356,1008353,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,148787,0,0,0,0
100023201053,真新镇的小林,80001,90001,100023201,0,53,1008359,1008350,1008356,1008353,63,63,63,63,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,9,9,9,9,10,10,10,10,1,150324,0,0,0,0
100023201054,真新镇的小林,80001,90001,100023201,0,54,1008359,1008350,1008356,1008353,64,64,64,64,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,9,9,9,9,10,10,10,10,1,151861,0,0,0,0
100023201055,真新镇的小林,80001,90001,100023201,0,55,1008359,1008350,1008356,1008353,65,65,65,65,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,9,9,9,9,10,10,10,10,1,153398,0,0,0,0
100023201056,真新镇的小林,80001,90001,100023201,0,56,1008359,1008350,1008356,1008353,66,66,66,66,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,10,10,10,10,10,10,10,10,1,163258,0,0,0,0
100023201057,真新镇的小林,80001,90001,100023201,0,57,1008359,1008350,1008356,1008353,67,67,67,67,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,10,10,10,10,10,10,10,10,1,164926,0,0,0,0
100023201058,真新镇的小林,80001,90001,100023201,0,58,1008359,1008350,1008356,1008353,68,68,68,68,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,10,10,10,10,10,10,10,10,1,166587,0,0,0,0
100023201059,真新镇的小林,80001,90001,100023201,0,59,1008359,1008350,1008356,1008353,69,69,69,69,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,10,10,10,10,10,10,10,10,1,168258,0,0,0,0
100023201060,真新镇的小林,80001,90001,100023201,0,60,1009359,1009350,1009356,1009353,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,183266,0,0,0,0
100023201061,真新镇的小林,80001,90001,100023201,0,61,1009359,1009350,1009356,1009353,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,195991,0,0,0,0
100023201062,真新镇的小林,80001,90001,100023201,0,62,1009359,1009350,1009356,1009353,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,197782,0,0,0,0
100023201063,真新镇的小林,80001,90001,100023201,0,63,1009359,1009350,1009356,1009353,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,199577,0,0,0,0
100023201064,真新镇的小林,80001,90001,100023201,0,64,1009359,1009350,1009356,1009353,74,74,74,74,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,11,11,11,11,11,11,11,11,1,201369,0,0,0,0
100023201065,真新镇的小林,80001,90001,100023201,0,65,1009359,1009350,1009356,1009353,75,75,75,75,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,11,11,11,11,11,11,11,11,1,203164,0,0,0,0
100023201066,真新镇的小林,80001,90001,100023201,0,66,1009359,1009350,1009356,1009353,76,76,76,76,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,12,12,12,12,11,11,11,11,1,214561,0,0,0,0
100023201067,真新镇的小林,80001,90001,100023201,0,67,1009359,1009350,1009356,1009353,77,77,77,77,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,12,12,12,12,11,11,11,11,1,216487,0,0,0,0
100023201068,真新镇的小林,80001,90001,100023201,0,68,1009359,1009350,1009356,1009353,78,78,78,78,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,12,12,12,12,11,11,11,11,1,218403,0,0,0,0
100023201069,真新镇的小林,80001,90001,100023201,0,69,1009359,1009350,1009356,1009353,79,79,79,79,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,12,12,12,12,11,11,11,11,1,220328,0,0,0,0
100023201070,真新镇的小林,80001,90001,100023201,0,70,1010359,1010350,1010356,1010353,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,237255,0,0,0,0
100023201071,真新镇的小林,80001,90001,100023201,0,71,1010359,1010350,1010356,1010353,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,250589,0,0,0,0
100023201072,真新镇的小林,80001,90001,100023201,0,72,1010359,1010350,1010356,1010353,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,252638,0,0,0,0
100023201073,真新镇的小林,80001,90001,100023201,0,73,1010359,1010350,1010356,1010353,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,254688,0,0,0,0
100023201074,真新镇的小林,80001,90001,100023201,0,74,1010359,1010350,1010356,1010353,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,256737,0,0,0,0
100023201075,真新镇的小林,80001,90001,100023201,0,75,1010359,1010350,1010356,1010353,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,258787,0,0,0,0
100023201076,真新镇的小林,80001,90001,100023201,0,76,1010359,1010350,1010356,1010353,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,271721,0,0,0,0
100023201077,真新镇的小林,80001,90001,100023201,0,77,1010359,1010350,1010356,1010353,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,273901,0,0,0,0
100023201078,真新镇的小林,80001,90001,100023201,0,78,1010359,1010350,1010356,1010353,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,276075,0,0,0,0
100023201079,真新镇的小林,80001,90001,100023201,0,79,1010359,1010350,1010356,1010353,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,278258,0,0,0,0
100023201080,真新镇的小林,80001,90001,100023201,0,80,1011359,1011350,1011356,1011353,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,297114,0,0,0,0
100023201081,真新镇的小林,80001,90001,100023201,0,81,1011359,1011350,1011356,1011353,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,311985,0,0,0,0
100023201082,真新镇的小林,80001,90001,100023201,0,82,1011359,1011350,1011356,1011353,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,314289,0,0,0,0
100023201083,真新镇的小林,80001,90001,100023201,0,83,1011359,1011350,1011356,1011353,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,316596,0,0,0,0
100023201084,真新镇的小林,80001,90001,100023201,0,84,1011359,1011350,1011356,1011353,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,318901,0,0,0,0
100023201085,真新镇的小林,80001,90001,100023201,0,85,1011359,1011350,1011356,1011353,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,321208,0,0,0,0
100023201086,真新镇的小林,80001,90001,100023201,0,86,1011359,1011350,1011356,1011353,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,335679,0,0,0,0
100023201087,真新镇的小林,80001,90001,100023201,0,87,1011359,1011350,1011356,1011353,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,338117,0,0,0,0
100023201088,真新镇的小林,80001,90001,100023201,0,88,1011359,1011350,1011356,1011353,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,340546,0,0,0,0
100023201089,真新镇的小林,80001,90001,100023201,0,89,1011359,1011350,1011356,1011353,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,342983,0,0,0,0
100023201090,真新镇的小林,80001,90001,100023201,0,90,1012359,1012350,1012356,1012353,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,364180,0,0,0,0
100033301020,真新镇的小林,80001,90001,100033301,0,20,1005359,1005352,1005356,1005367,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,46326,0,0,0,0
100033301021,真新镇的小林,80001,90001,100033301,0,21,1005359,1005352,1005356,1005367,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,47103,24000,4800,0,0
100033301022,真新镇的小林,80001,90001,100033301,0,22,1005359,1005352,1005356,1005367,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,47877,25200,5040,0,0
100033301023,真新镇的小林,80001,90001,100033301,0,23,1005359,1005352,1005356,1005367,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,48654,26400,5280,0,0
100033301024,真新镇的小林,80001,90001,100033301,0,24,1005359,1005352,1005356,1005367,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,49428,27600,5520,0,0
100033301025,真新镇的小林,80001,90001,100033301,0,25,1005359,1005352,1005356,1005367,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,50205,28800,5760,0,0
100033301026,真新镇的小林,80001,90001,100033301,0,26,1005359,1005352,1005356,1005367,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,55499,30000,6000,0,0
100033301027,真新镇的小林,80001,90001,100033301,0,27,1005359,1005352,1005356,1005367,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,56409,31200,6240,0,0
100033301028,真新镇的小林,80001,90001,100033301,0,28,1005359,1005352,1005356,1005367,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,57307,32400,6480,0,0
100033301029,真新镇的小林,80001,90001,100033301,0,29,1005359,1005352,1005356,1005367,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,58217,33600,6720,0,0
100033301030,真新镇的小林,80001,90001,100033301,0,30,1006359,1006352,1006356,1006367,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,68009,34800,6960,0,0
100033301031,真新镇的小林,80001,90001,100033301,0,31,1006359,1006352,1006356,1006367,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,74089,36000,7200,0,0
