id,name,type,prev,post,openlv,boss_type,boss_icon,sp,max,sceneID,area,group1,group2,group3,group4,group5,stone,stone_num,itemfirst_id,itemdrops_id,bossdrops_id,first_reward1,gold_reward,word,dropmonster,buffid,buffpose,goldenstore,silverstore,fborder,fbdepict,makingdrop
103117,流行语,1,103116,103118,53,3,200632,12,99999,1031,3,1031171,1031172,1031176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,令人纳闷的是，你在这里听到了很多新潮的流行语,"[[0,8],[0,16]]"
103118,武斗小男孩,1,103117,103119,53,3,200632,12,99999,1031,3,1031181,1031182,1031186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,这个其貌不扬的小男孩，其实就是流行语的传播者啦,"[[0,8],[0,16]]"
103119,游艇,1,103118,103120,53,3,200632,12,99999,1031,3,1031191,1031192,1031196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,一艘高档的游艇停泊在码头上，流行语就是这样传出去的？,"[[0,8],[0,16]]"
103120,武斗道馆,1,103119,103211|203111,53,1,204873,12,99999,1031,3,1031201,1031202,1031206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,道馆里将格斗的优势发挥到了极致，小心了！,"[[790006,14]]"
103211,103号道路,1,103120,103212,55,3,200632,12,99999,1032,3,1032111,1032112,1032116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,103号道路竟然是条死路，真是让人捉急,"[[0,8],[0,16]]"
103212,脚印,1,103211,103213,55,3,200632,12,99999,1032,3,1032121,1032122,1032126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,一片杂乱的脚印分布在地上，这是啥东西？,"[[0,8],[0,16]]"
103213,研究员,1,103212,103214,55,3,200632,12,99999,1032,3,1032131,1032132,1032136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,“别走过来！这肯定是传说小精灵的脚印！”,"[[0,8],[0,16]]"
103214,102号道路,1,103213,103215,55,3,200632,12,99999,1032,3,1032141,1032142,1032146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,无论如何…看来有研究员在就无法前往102号道路咯,"[[0,8],[0,16]]"
103215,暗,1,103214,103216,55,2,-204473,12,99999,1032,3,1032151,1032152,1032156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,天色渐渐暗下来，该去哪儿落脚呢,"[[0,8],[0,16]]"
103216,友好商店,1,103215,103217,55,3,200632,12,99999,1032,3,1032161,1032162,1032166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,这也是友好商店的连锁店之一哦,"[[0,8],[0,16]]"
103217,黎明,1,103216,103218,55,3,200632,12,99999,1032,3,1032171,1032172,1032176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,“始于暗淡事情的地方”,"[[0,8],[0,16]]"
103218,古辰之光,1,103217,103219,55,3,200632,12,99999,1032,3,1032181,1032182,1032186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,这里的黎明仿佛都有种历史感,"[[0,8],[0,16]]"
103219,脚印之谜,1,103218,103220,55,3,200632,12,99999,1032,3,1032191,1032192,1032196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,无论如何，还是要解决脚印的问题啊，不然出不去了,"[[0,8],[0,16]]"
103220,傻傻的研究员,1,103219,103311|203211,55,1,204803,12,99999,1032,3,1032201,1032202,1032206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,“不好意思啊，原来那个脚印是我自己的~”,"[[710006,14]]"
103311,水边栈道,1,103220,103312,57,3,200632,12,99999,1033,3,1033111,1033112,1033116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,栈道是小镇最优秀的杰作,"[[0,8],[0,16]]"
103312,暮水铭,1,103311,103313,57,3,200632,12,99999,1033,3,1033121,1033122,1033126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,“朝阳照耀在水边的小镇”,"[[0,8],[0,16]]"
103313,朝阳之地,1,103312,103314,57,3,200632,12,99999,1033,3,1033131,1033132,1033136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,由于地理原因，暮水镇似乎总能见到第一缕阳光,"[[0,8],[0,16]]"
103314,梦幻岛爷爷,1,103313,103315,57,3,200632,12,99999,1033,3,1033141,1033142,1033146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,这个老爷爷的叫声的兴奋程度，预示着梦幻岛出现与否,"[[0,8],[0,16]]"
103315,梦幻岛,1,103314,103316,57,2,-204213,12,99999,1033,3,1033151,1033152,1033156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,梦幻岛是一个见首不见尾的岛屿，出现几率低得吓人,"[[0,8],[0,16]]"
103316,天柱,1,103315,103317,57,3,200632,12,99999,1033,3,1033161,1033162,1033166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,暮水镇是里天空之柱最近的小镇了,"[[0,8],[0,16]]"
103317,岩石山,1,103316,103318,57,3,200632,12,99999,1033,3,1033171,1033172,1033176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,诸多岩石矗立在一块，仔细看石头之间有条小路？,"[[0,8],[0,16]]"
103318,裂痕地板,1,103317,103319,57,3,200632,12,99999,1033,3,1033181,1033182,1033186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,这里的地面不慢或细或粗的裂痕，感觉即将崩塌,"[[0,8],[0,16]]"
103319,马赫自行车,1,103318,103320,57,3,200632,12,99999,1033,3,1033191,1033192,1033196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,坐拥神车，再多的裂痕也不怕,"[[0,8],[0,16]]"
103320,天空之柱,1,103319,103411|203311,57,1,204263,12,99999,1033,3,1033201,1033202,1033206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,站在天空之柱往上看，隐隐能看到裂空坐的身影,"[[750006,14]]"
103411,回,1,103320,103412,59,3,200632,12,99999,1034,3,1034111,1034112,1034116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,听人说，这座城市从上空往下看，就是一个回字,"[[0,8],[0,16]]"
103412,风野脚踏车,1,103411,103413,59,3,200632,12,99999,1034,3,1034121,1034122,1034126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,这里贩卖的自行车跟别的地方没有什么不同,"[[0,8],[0,16]]"
103413,游戏中心,1,103412,103414,59,3,200632,12,99999,1034,3,1034131,1034132,1034136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,在这里市民们可以充分释放激情哦,"[[0,8],[0,16]]"
103414,美食广场,1,103413,103415,59,3,200632,12,99999,1034,3,1034141,1034142,1034146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,吃货在这里能得到最大的满足,"[[0,8],[0,16]]"
103415,紫堇山,1,103414,103416,59,2,-204203,12,99999,1034,3,1034151,1034152,1034156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,说是山，但其实只是城市的二楼，也就是住宅区,"[[0,8],[0,16]]"
103416,中央公园,1,103415,103417,59,3,200632,12,99999,1034,3,1034161,1034162,1034166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,城市的中央有一座公园，算是这座城市最大的娱乐场所了,"[[0,8],[0,16]]"
103417,角柱之塔,1,103416,103418,59,3,200632,12,99999,1034,3,1034171,1034172,1034176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,这是一座复制的幻彩水晶塔,"[[0,8],[0,16]]"
103418,反转屋,1,103417,103419,59,3,200632,12,99999,1034,3,1034181,1034182,1034186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,每天都能进反转屋进行反转对战哦,"[[0,8],[0,16]]"
103419,111号道路,1,103418,103420,59,3,200632,12,99999,1034,3,1034191,1034192,1034196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,除了这条道路外，还有110、117、118三条道路与城市相连,"[[0,8],[0,16]]"
103420,紫堇道馆,1,103419,103511|203411,59,1,204253,12,99999,1034,3,1034201,1034202,1034206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,这里就是这座城市的官方道馆了,"[[720006,14]]"
103511,凯那港口,1,103420,103512,61,3,200632,12,99999,1035,3,1035111,1035112,1035116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,港口穿梭的轮船之多，预示着这是一座大城市,"[[0,8],[0,16]]"
103512,凯那灯塔,1,103511,103513,61,3,200632,12,99999,1035,3,1035121,1035122,1035126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,作为一座大城市，凯那的灯塔也是异常高大,"[[0,8],[0,16]]"
103513,造船厂,1,103512,103514,61,3,200632,12,99999,1035,3,1035131,1035132,1035136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,叮叮咚咚，造船厂工人正在打造“破浪号”,"[[0,8],[0,16]]"
103514,购物中心,1,103513,103515,61,3,200632,12,99999,1035,3,1035141,1035142,1035146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,由于有着干净的水源与充足的食物，导致这里的市场发展极快,"[[0,8],[0,16]]"
103515,凯那市场,1,103514,103516,61,2,-204753,12,99999,1035,3,1035151,1035152,1035156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,这是一个露天的售卖各种小东西的地方,"[[0,8],[0,16]]"
103516,能量咕噜,1,103515,103517,61,3,200632,12,99999,1035,3,1035161,1035162,1035166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,能力咕噜卖的东西可是极其稀有，当然也异常昂贵,"[[0,8],[0,16]]"
103517,熏香,1,103516,103518,61,3,200632,12,99999,1035,3,1035171,1035172,1035176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,在市场的一个角落，有个不起院的熏香商人,"[[0,8],[0,16]]"
103518,姓名判断师,1,103517,103519,61,3,200632,12,99999,1035,3,1035181,1035182,1035186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,训练师可以让姓名判断师为自己的小精灵换名字哦,"[[0,8],[0,16]]"
103519,华丽大赛会场,1,103518,103520,61,3,200632,12,99999,1035,3,1035191,1035192,1035196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,凯那作为大城市，自然会举办华丽大赛,"[[0,8],[0,16]]"
103520,对战帐篷,1,103519,103611|203511,61,1,204883,12,99999,1035,3,1035201,1035202,1035206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,对战帐篷是训练师熟悉自己小精灵的好地方呢,"[[740006,14]]"
103611,长寿之都,1,103520,103612,63,3,200632,12,99999,1036,3,1036111,1036112,1036116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,生活在茵郁市的人大都健康长寿,"[[0,8],[0,16]]"
103612,树屋,1,103611,103613,63,3,200632,12,99999,1036,3,1036121,1036122,1036126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,城镇的房子都建立在树上，也许这就是长寿的秘密吧,"[[0,8],[0,16]]"
103613,雨,1,103612,103614,63,3,200632,12,99999,1036,3,1036131,1036132,1036136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,这里会经常性地下雨，因此树木生长速度惊人,"[[0,8],[0,16]]"
103614,天气研究所,1,103613,103615,63,3,200632,12,99999,1036,3,1036141,1036142,1036146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,研究所的工作异常简单，每天收集雨量即可,"[[0,8],[0,16]]"
103615,野生原野区,1,103614,103616,63,2,-204043,12,99999,1036,3,1036151,1036152,1036156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,在茵郁市也有一个小精灵保护区，但这里多是飞行属性小精灵,"[[0,8],[0,16]]"
103616,树挂,1,103615,103617,63,3,200632,12,99999,1036,3,1036161,1036162,1036166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,在茵郁市，有些身手敏捷的市民会在树梢嬉戏，压根不用下地,"[[0,8],[0,16]]"
103617,友好商店,1,103616,103618,63,3,200632,12,99999,1036,3,1036171,1036172,1036176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,连锁的商店开张在树上啦,"[[0,8],[0,16]]"
103618,桌椅商店,1,103617,103619,63,3,200632,12,99999,1036,3,1036181,1036182,1036186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,售卖装饰秘密基地的桌椅，就像一个家私城,"[[0,8],[0,16]]"
103619,树迷宫,1,103618,103620,63,3,200632,12,99999,1036,3,1036191,1036192,1036196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,由于树木异常茂盛，气根接地后仿佛迷宫一般,"[[0,8],[0,16]]"
103620,茵郁道馆,1,103619,103711|203611,63,1,204333,12,99999,1036,3,1036201,1036202,1036206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,这是茵郁市的官方正式道馆哦！,"[[730006,14]]"
103711,芬芳,1,103620,103712,65,3,200632,12,99999,1037,3,1037111,1037112,1037116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,这是一片带有芬芳草香的风吹高原,"[[0,8],[0,16]]"
103712,清新绿荫,1,103711,103713,65,3,200632,12,99999,1037,3,1037121,1037122,1037126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,清新的空气里似乎都能闻到负离子的味道,"[[0,8],[0,16]]"
103713,烟突,1,103712,103714,65,3,200632,12,99999,1037,3,1037131,1037132,1037136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,绿荫镇最违和的一点莫过于她临近烟突火山,"[[0,8],[0,16]]"
103714,烟突的风,1,103713,103715,65,3,200632,12,99999,1037,3,1037141,1037142,1037146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,由于风向的关系，烟突山的火山灰并没有朝绿荫镇吹来,"[[0,8],[0,16]]"
103715,疗养院,1,103714,103716,65,2,-204013,12,99999,1037,3,1037151,1037152,1037156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,因为空气好，绿荫镇成了许多虚弱的病人修养的地方,"[[0,8],[0,16]]"
103716,117号道路,1,103715,103717,65,3,200632,12,99999,1037,3,1037161,1037162,1037166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,这条大道似乎是唯一一条联系外界的道路？,"[[0,8],[0,16]]"
103717,坚硬的石头,1,103716,103718,65,3,200632,12,99999,1037,3,1037171,1037172,1037176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,绿荫镇的石头质地异常坚硬,"[[0,8],[0,16]]"
103718,石山,1,103717,103719,65,3,200632,12,99999,1037,3,1037181,1037182,1037186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,镇子北边的石山看起来坚不可摧，但不知道它后面会是什么？,"[[0,8],[0,16]]"
103719,捷径,1,103718,103720,65,3,200632,12,99999,1037,3,1037191,1037192,1037196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,从地图上得知，如果从石山打通一条隧道，将是一条捷径,"[[0,8],[0,16]]"
103720,卡绿隧道,1,103719,103811|203711,65,1,204323,12,99999,1037,3,1037201,1037202,1037206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,通过这条隧道就能够通往116号道路上的秘密地区了！,"[[770006,14]]"
103811,烟突山脚,1,103720,103812,67,3,200632,12,99999,1038,3,1038111,1038112,1038116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,烟突山脚下，有座火红色的小镇子,"[[0,8],[0,16]]"
103812,凹凸山道,1,103811,103813,67,3,200632,12,99999,1038,3,1038121,1038122,1038126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,这是烟突山的一条山道，有着许多凹凸不平的石头,"[[0,8],[0,16]]"
103813,炎春,1,103812,103814,67,3,200632,12,99999,1038,3,1038131,1038132,1038136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,釜炎镇最著名的一点莫过于它炎热的春天,"[[0,8],[0,16]]"
103814,老干中心,1,103813,103815,67,3,200632,12,99999,1038,3,1038141,1038142,1038146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,在釜炎镇的这种气候下，有不少的老年人留守于此,"[[0,8],[0,16]]"
103815,釜炎温泉,1,103814,103816,67,2,-204033,12,99999,1038,3,1038151,1038152,1038156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,釜炎温泉的水尤其热，正是炎春形成的原因,"[[0,8],[0,16]]"
103816,友好商店,1,103815,103817,67,3,200632,12,99999,1038,3,1038161,1038162,1038166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,釜炎友好商店是大陆上为数不多亏本的连锁店,"[[0,8],[0,16]]"
103817,中药店,1,103816,103818,67,3,200632,12,99999,1038,3,1038171,1038172,1038176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,这里售卖的药品比起友好商店要便宜一点,"[[0,8],[0,16]]"
103818,良药苦口,1,103817,103819,67,3,200632,12,99999,1038,3,1038181,1038182,1038186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,便宜的中药副作用也明显的，就是非常苦！配合天气简直煎熬,"[[0,8],[0,16]]"
103819,沙坑,1,103818,103820,67,3,200632,12,99999,1038,3,1038191,1038192,1038196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,这些沙坑遍布在小镇里，一个不小心就会让人掉线或弹起,"[[0,8],[0,16]]"
103820,釜炎道馆,1,103819,103911|203811,67,1,204313,12,99999,1038,3,1038201,1038202,1038206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,道馆内部有很多沙坑，小心了训练师！,"[[780006,14]]"
103911,秋叶田,1,103820,103912,69,3,200632,12,99999,1039,3,1039111,1039112,1039116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,作为一个农业小镇，秋叶镇的郊外都是田地,"[[0,8],[0,16]]"
103912,火山灰,1,103911,103913,69,3,200632,12,99999,1039,3,1039121,1039122,1039126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,秋叶镇同样靠近烟突山，大量的火山灰会飘到这里,"[[0,8],[0,16]]"
103913,灰化肥,1,103912,103914,69,3,200632,12,99999,1039,3,1039131,1039132,1039136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,火山灰也是极其优良的肥料，因此这里的植物极其茂盛,"[[0,8],[0,16]]"
103914,树宫,1,103913,103915,69,3,200632,12,99999,1039,3,1039141,1039142,1039146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,过于茂盛的植物构成了千奇百怪的形状,"[[0,8],[0,16]]"
103915,索兰斯博士,1,103914,103916,69,2,-204713,12,99999,1039,3,1039151,1039152,1039156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,“当初在流星瀑布夺回来的陨石在哪儿？”,"[[0,8],[0,16]]"
103916,114道路,1,103915,103917,69,3,200632,12,99999,1039,3,1039161,1039162,1039166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,这条道路出名的原因是因为附近的一个狂人,"[[0,8],[0,16]]"
103917,化石狂的家,1,103916,103918,69,3,200632,12,99999,1039,3,1039171,1039172,1039176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,他的房子下面是进入沙漠的地下道,"[[0,8],[0,16]]"
103918,地下道,1,103917,103919,69,3,200632,12,99999,1039,3,1039181,1039182,1039186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,沙漠的地下道四壁都是沙子，给人立马要坍塌的感觉,"[[0,8],[0,16]]"
103919,铁门,1,103918,103920,69,3,200632,12,99999,1039,3,1039191,1039192,1039196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,沿着地下道逐步向上，竟然被一道铁门封锁了,"[[0,8],[0,16]]"
103920,华丽大赛会场,1,103919,104011|203911,69,1,204303,12,99999,1039,3,1039201,1039202,1039206,0,0,1,1,0,24204,0,12,6,word_y033,0,1,50,0,0,10,华丽大赛会场可以说是秋叶镇唯一的重要建筑了,"[[760006,14]]"
104011,花海,1,103920,104012,71,3,200632,12,99999,1040,3,1040111,1040112,1040116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,这里遍地是美丽的花朵,"[[0,8],[0,16]]"
104012,海上花,1,104011,104013,71,3,200632,12,99999,1040,3,1040121,1040122,1040126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,彩幽市作为一座小岛，轻轻的海浪徐徐的海风必不可少,"[[0,8],[0,16]]"
104013,彩幽座右铭,1,104012,104014,71,3,200632,12,99999,1040,3,1040131,1040132,1040136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,“花，海，与神奇宝贝的天堂”,"[[0,8],[0,16]]"
104014,神奇宝贝联盟,1,104013,104015,71,3,200632,12,99999,1040,3,1040141,1040142,1040146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,这，可能就是所有小精灵训练家来到丰缘地区的最终目的了,"[[0,8],[0,16]]"
104015,冠军之路,1,104014,104016,71,2,-204703,12,99999,1040,3,1040151,1040152,1040156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,这是一个黑漆漆的洞窟，将彩幽市分断为南北两部分,"[[0,8],[0,16]]"
104016,四大天王一,1,104015,104017,71,3,200632,12,99999,1040,3,1040161,1040162,1040166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,花月将在这里等待着训练家,"[[0,8],[0,16]]"
104017,四大天王二,1,104016,104018,71,3,200632,12,99999,1040,3,1040171,1040172,1040176,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,7,第二个房间的天王名叫芙蓉,"[[0,8],[0,16]]"
104018,四大天王三,1,104017,104019,71,3,200632,12,99999,1040,3,1040181,1040182,1040186,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,8,波妮是第三天王，她也是女生哦,"[[0,8],[0,16]]"
104019,四大天王四,1,104018,104020,71,3,200632,12,99999,1040,3,1040191,1040192,1040196,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,9,只要通过源治的考验，就能参加冠军争夺战了！,"[[0,8],[0,16]]"
104020,冠军的房间,1,104019,204011,71,1,204343,12,99999,1040,3,1040201,1040202,1040206,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,10,击败大吾，成为精灵王吧！,"[[0,8],[0,16]]"
200111,初遇火箭队,2,100120,200112,1,2,204361,12,3,2001,2,2001111,2001116,0,0,0,1,1,0,23002,25001,12,6,word_y033,0,1,50,0,0,1,一出门就遇见大反派，这可怎么办？,"[[0,8],[0,16]]"
200112,宿敌的挑战,2,200111,200113,1,2,204391,12,3,2001,2,2001121,2001126,0,0,0,1,1,0,23002,25002,12,6,word_y033,0,1,50,0,0,2,小茂的出现，能够奠定主角的地位？,"[[0,8],[0,16]]"
200113,博士的诱惑,2,200112,200114,1,2,204581,12,3,2001,2,2001131,2001136,0,0,0,1,1,0,23002,25003,12,6,word_y033,0,1,50,0,0,3,女人最喜欢的是什么呢？,"[[21000357,14],[350057,14]]"
200114,1号道路,2,200113,200115,1,2,204051,12,3,2001,2,2001141,2001146,0,0,0,1,1,0,23002,25004,12,6,word_y033,0,1,50,0,0,4,这条名为1号的道路通向何方,"[[0,8],[0,16]]"
200115,博士的考验,2,200114,200211,1,1,204613,12,3,2001,2,2001151,2001156,0,0,0,1,1,0,23002,25005,12,6,word_y033,0,1,50,0,0,5,来自红豆杉博士最后的叮嘱,"[[21000356,14],[350056,14],[711003,14]]"
200211,8号道路,2,100220|200115,200212,1,2,204371,12,3,2002,2,2002111,2002116,0,0,0,1,1,0,23002,25006,12,6,word_y033,0,1,50,0,0,1,道路尽头是栋古色古香的建筑,"[[0,8],[0,16]]"
200212,古香旅馆,2,200211,200213,1,2,204111,12,3,2002,2,2002121,2002126,0,0,0,1,1,0,23002,25007,12,6,word_y033,0,1,50,0,0,2,这家旅馆看起来饱经风霜,"[[0,8],[0,16]]"
200213,化石研究所,2,200212,200214,1,2,204641,12,3,2002,2,2002131,2002136,0,0,0,1,1,0,23002,25008,12,6,word_y033,0,1,50,0,0,3,一块硕大的化石摆放在展厅中间,"[[21000352,14],[350052,14]]"
200214,火箭队踪迹,2,200213,200215,1,2,204601,12,3,2002,2,2002141,2002146,0,0,0,1,1,0,23002,25009,12,6,word_y033,0,1,50,0,0,4,鬼鬼祟祟的火箭队出现了！,"[[0,8],[0,16]]"
200215,吉宪的礼物,2,200214,200311,1,1,204583,12,3,2002,2,2002151,2002156,0,0,0,1,1,27002,23002,25010,12,6,word_y033,0,1,50,0,0,5,乱入！暴鲤龙！,"[[21000353,14],[350053,14],[711003,14]]"
200311,港口,2,100320|200215,200312,1,2,204641,12,3,2003,2,2003111,2003116,0,0,0,1,1,0,23002,25011,12,6,word_y033,0,1,50,0,0,1,伴随汽笛声，新的征程开始了,"[[0,8],[0,16]]"
200312,栈道,2,200311,200313,1,2,204671,12,3,2003,2,2003121,2003126,0,0,0,1,1,0,23002,25012,12,6,word_y033,0,1,50,0,0,2,走过长长的栈道才能上岸,"[[0,8],[0,16]]"
200313,大瀑布,2,200312,200314,1,2,204411,12,3,2003,2,2003131,2003136,0,0,0,1,1,0,23002,25013,12,6,word_y033,0,1,50,0,0,3,冰涟瀑布是大陆上最著名的景观,"[[21000350,14],[350050,14]]"
200314,冰涟,2,200313,200315,1,2,204161,12,3,2003,2,2003141,2003146,0,0,0,1,1,0,23002,25014,12,6,word_y033,0,1,50,0,0,4,好几条不知年代的冰涟横贯瀑布下,"[[0,8],[0,16]]"
200315,暴鲤龙之怒,2,200314,200411,1,1,204623,12,3,2003,2,2003151,2003156,0,0,0,1,1,27003,23002,25015,12,6,word_y033,0,1,50,0,0,5,自大的吉宪能够如愿？,"[[21000349,14],[350049,14],[711003,14]]"
200411,火山小径,2,100420|200315,200412,1,2,204152,12,3,2004,2,2004111,2004116,0,0,0,1,1,0,23002,25016,12,6,word_y033,0,1,50,0,0,1,小径上遍布了熔岩及火山灰,"[[0,8],[0,16]]"
200412,火山,2,200411,200413,1,2,204452,12,3,2004,2,2004121,2004126,0,0,0,1,1,0,23002,25017,12,6,word_y033,0,1,50,0,0,2,红莲火山，是人类难以踏足的地方,"[[0,8],[0,16]]"
200413,熔岩之心,2,200412,200414,1,2,204642,12,3,2004,2,2004131,2004136,0,0,0,1,1,0,23002,25018,12,6,word_y033,0,1,50,0,0,3,传说中火山中心有个地方没被岩浆覆盖,"[[21000347,14],[350047,14]]"
200414,神奇宝贝屋,2,200413,200415,1,2,204662,12,3,2004,2,2004141,2004146,0,0,0,1,1,0,23002,25019,12,6,word_y033,0,1,50,0,0,4,一座古老已被而焚毁大半的公馆,"[[0,8],[0,16]]"
200415,红莲道馆,2,200414,200511,1,1,204153,12,3,2004,2,2004151,2004156,0,0,0,1,1,27004,23002,25020,12,6,word_y033,0,1,50,0,0,5,红莲岛的最终一战！,"[[21000331,14],[350031,14],[711003,14]]"
200511,神奥来客,2,100520|200415,200512,1,2,204142,12,3,2005,2,2005111,2005116,0,0,0,1,1,0,23002,25021,12,6,word_y033,0,1,50,0,0,1,来自神奥的梅丽莎,"[[0,8],[0,16]]"
